Hybridization REF	TCGA-E2-A14O-01A-31R-A115-07
BLR1	0.682
SH2B1	0.719
RFNG	0.748
RAB20	0.126166666666667
RBM7	-2.87625
POLR1A	-0.366333333333333
TMPRSS4	-2.39825
TAF9	-0.564
TERF2	0.0411666666666667
TNFRSF1A	1.09916666666667
ACADVL	0.0151666666666667
GTF2H5	0.6185
EDG8	0.0128333333333333
C9orf140	-1.1405
UST6	0.94025
ZBTB8OS	-0.06225
ZNF710	0.296
GPR174	-2.416
ATP6V0A2	-0.30775
KIAA0319L	-0.486333333333333
XKRX	2.2155
DOPEY2	0.9991
SDHD	-1.21841666666667
SUMF1	2.844
OSM	3.53475
OPN3	-0.7605
DAGLB	0.2405
PPFIBP1	-0.4876
TRIM63	-3.0815
C10orf53	0.1835
LYPD3	0.823
BCL7A	0.468875
AGER	-1.026
TCF19	-0.8565
SAT2	0.83225
PFTK1	0.796333333333333
GABRE	-3.001
C15orf38	1.1252
FIS1	1.0545
KCNV2	1.04525
CLPS	0.90325
PPCDC	-0.249125
FOXN2	-0.924833333333333
NT5E	-3.5452
CD83	0.58275
IL18	-1.16625
VPS16	1.27025
IGFBP2	-0.533166666666667
NOTCH2	-0.28225
SIGLEC1	3.262125
CD93	3.812
SULF2	0.17075
CEP164	0.288125
P53AIP1	-0.304166666666667
TOR2A	0.657333333333333
ZNF136	-0.392
MGP	4.3686
CCDC144A	0.521
TRPC1	-1.56416666666667
SMS	-0.3805
MAPK7	1.497
RRAGC	0.4755
PARD6A	1.242
NUB1	0.409
SYNGR4	0.55475
OR11H12	-0.4725
WIF1	0.3385
GCH1	1.1365
OR11H4	0.7925
SLC44A5	1.9095
GPRIN2	0.00183333333333333
LOC401431	-0.959
CPA4	-2.2088
MELK	-2.259
IL15RA	-0.20025
CUL3	0.309625
HMBOX1	-0.85025
PODXL	-3.583
CCT6B	1.14666666666667
COMTD1	1.17125
MUC20	1.37566666666667
GPX2	-2.8925
ITK	-2.15425
FBXL5	1.288
C13orf27	-2.10925
DEFA5	0.6825
TRHDE	-0.3655
MTP18	0.477833333333333
UQCRQ	1.4869
ITGB2	1.30075
CSRP2BP	0.33925
TAS2R44	0.7955
PHPT1	0.938375
FAM44C	0.96875
ERH	0.57925
MPHOSPH1	-1.036
MORC1	-0.959
PARVB	-0.60075
LAMA1	-2.01783333333333
PGBD3	0.55025
GIMAP6	3.05375
AREG	-6.25983333333333
LIPT1	-1.057
MGC99813	0.026
C1orf201	0.954333333333333
GRIN2A	-1.1427
MAN2C1	-0.82475
NSUN5	-0.283
SF3B5	0.5185
MYC	-2.0261875
NRXN1	-0.888090909090909
ZNF18	0.619
SPDYA	-0.972285714285714
SLC37A1	1.645
DECR2	0.54625
ANKRD38	0.877125
SPTLC3	-2.80516666666667
SUPT16H	-0.740875
DTWD2	-0.3935
ULBP1	-0.768
ZADH1	1.37383333333333
OIP5	-2.36025
IL10RB	0.245666666666667
OTUB2	0.71375
VWA3A	0.402833333333333
SPIC	0.079
OR6C4	0.573
PSCD4	0.873
DPY19L2P2	-1.02
TRAPPC6A	1.99383333333333
C21orf2	0.178
CEMP1	0.97225
LIN7B	1.259
E2F7	-1.3375
VCP	-0.347875
LAMA3	1.35966666666667
BGN	1.4325
GPR160	0.372333333333333
COCH	-4.90783333333333
GPR81	2.07616666666667
APOBEC3F	-1.32675
tcag7.1017	-0.42925
C1orf32	0.729
SCGB1D2	6.223
FLJ43987	-0.5755
C6orf170	0.07725
KLK9	0.8055
GPD1L	1.282875
VPS37B	-0.09275
ATG3	-0.327833333333333
ADAMTS17	-0.5985
KLHDC2	-0.6415
NDUFV2	-0.42025
BLK	-2.50975
MATN4	-1.1375
GPM6A	-0.257125
GBP4	1.53033333333333
TMEM162	0.392666666666667
PKP2	-0.2425
HRASLS	-3.33677777777778
MMP1	-1.697
SFXN3	0.7607
FSD1	-1.26883333333333
ST6GALNAC3	-2.99466666666667
CA12	3.7233
NCOA6	0.664
C19orf58	0.4524
PPP4R1	-0.5525
MAN1A2	-0.586166666666667
IKBKAP	-2.532
UPF1	-0.063
KIAA1219	1.198
WNT16	-0.1735
SNW1	0.182375
IL18RAP	1.9465
RPP30	0.086125
CDC40	-0.1245
SETD3	0.884666666666667
SLAMF6	0.3215
ELK4	-0.46
TRIM47	0.653333333333333
ACOX3	1.38325
TRIM6	-0.302625
KIAA0372	-0.642833333333333
TP53AP1	2.366875
SMURF2	-1.236
ADAD1	0.7715
EBP	-0.2326
KRTAP13-2	0.055
FLJ36874	-0.497666666666667
TOR1A	-0.103
P2RY4	1.0855
GPBP1	0.2225
TRPV1	0.168
ADAMTS12	0.243666666666667
PES1	-0.6376
ATG4A	0.916666666666667
MAGEA10	-3.80675
WFS1	1.123
CC2D1B	0.315666666666667
PABPN1	0.333125
SLC25A30	-0.2165
SLCO1C1	-0.163166666666667
SLC22A5	1.8985
KIF23	-2.26766666666667
SYN2	-0.854333333333333
ASPN	8.04233333333333
CENTG2	-0.8455
QSOX2	-1.75
FLJ10815	0.721166666666667
STK24	-0.468
SPEG	0.1534
STK10	0.3785
DACT2	-3.439
AAAS	0.646
SSX3	-1.033125
ABCD3	0.6583
C4orf12	-0.425875
PARVG	0.550166666666667
FIG4	0.92175
C9orf46	0.46875
TMCO6	0.3525
IGHMBP2	1.909
DUS2L	-0.176833333333333
FAM3C	-1.857125
TMEM16D	-2.73175
DCTN4	1.1485
KCNH3	0.30725
EIF2AK2	-0.41925
AP1S3	0.292375
CST4	1.335
PAM	0.8734375
NUTF2	0.1705
CITED2	1.5005
SLC39A4	0.7585
C2orf52	-0.8815
GRM3	-0.513
C12orf49	1.34775
CCDC49	-0.1903
GRAMD1B	-1.556625
FNDC4	-0.0055
SIAH2	2.107875
GDPD4	0.90375
C21orf87	1.2855
ATP5A1	-1.6975
C16orf63	-0.664125
LOC388135	-0.707666666666667
ATP5J2	-0.19
MMP3	-2.64775
EMID2	0.24025
CRHR1	0.7275
WDR70	-0.1265
C13orf31	1.1705
ZFAND1	-0.46375
CCL18	4.23333333333333
C3orf49	-0.01
RINT1	-1.1595
KIAA0408	-2.74666666666667
F13A1	5.246
SLC10A1	-0.0671666666666667
OGN	-3.25125
GIPC2	-2.10166666666667
XPO6	-0.431666666666667
LCE1A	1.323
FMR1	0.0477999999999999
LOC374920	0.44475
DUSP3	0.387125
ANKMY1	0.56025
C7orf50	1.4875
BBS9	0.1606
UNC119B	-1.449875
C9orf72	-1.01325
MGC35440	-0.22225
ENTPD6	1.1165
PPP1R2P9	0.43
ERCC4	0.40425
FAHD2B	-0.1055
HMHA1	0.92
HACL1	-1.11
RAD23A	-0.704
FAM83B	-1.53375
PPP5C	-0.334166666666667
RNASEH2C	0.16425
C9orf153	-1.659
SCAMP4	1.41
GHITM	0.7031
NDUFB7	1.13175
ADCYAP1	0.7015
SP110	0.398333333333333
MAP3K7IP2	0.66525
DHH	0.4325
AGRN	0.635857142857143
WDR33	0.126
CEP290	-0.5375
PRPS1L1	-1.06316666666667
KLRA1	0.0745
GPR97	0.4585
CHD7	-0.363333333333333
TLR10	0.0735
SLC30A8	1.1885
HIC1	0.763166666666667
IAPP	0.088
RXFP4	0.72625
GP1BB	0.91825
SHQ1	1.5025
NKX2-3	0.5285
API5	0.16525
FTHP1	1.06
MOV10L1	-0.7548
TRIM6-TRIM34	1.33883333333333
ADHFE1	2.455
FAM117A	0.0595
DDI1	-0.0301666666666667
CDON	-0.887
TRIM73	-2.0055
IGKC	1.766
MMP14	0.106166666666667
DYNC1LI1	-0.340375
C11orf66	0.606
TRBV3-1	-1.22775
FASTKD5	-0.0435
BIVM	-2.03575
LHX4	0.27625
CXCL2	-2.2376
RAB2B	-0.3645
IZUMO1	-1.23466666666667
MAP3K15	-1.78025
FAM19A2	-0.00233333333333334
ZC3H8	-1.10916666666667
ZMAT1	2.543625
SPINK5L3	1.22475
SLC10A6	0.682
APPL2	-0.576
CARD10	0.0921666666666667
LOC402176	-1.89525
EEF1D	0.4359
RAB6A	-0.00460000000000002
C12orf5	-0.15775
PAPOLG	-0.725
MSRB2	1.76725
BCR	-0.456166666666667
PUS3	-0.85675
TIAM2	-0.4215
ZNF317	-0.1065
CHD2	-0.162285714285714
FZD5	-1.29577272727273
NUDT8	0.24975
ZNF763	-0.048
PRC1	-1.70933333333333
ABCB9	2.23
SPATA3	0.49875
TRAK2	0.15025
STAB1	2.326625
LRRTM2	-0.254333333333333
psiTPTE22	0.46925
DBI	1.328
SERPINA11	1.55925
NAT5	1.04925
C20orf58	-1.478
RPS6KA4	0.270666666666667
FLJ90650	-0.6565
TGFBRAP1	-0.12975
CHRDL2	1.1905
FAHD2A	-0.505166666666667
CNTN1	0.3345
BBS4	-0.4976
TMEM181	0.37075
MINPP1	-0.13075
MPHOSPH6	0.0655
HOXC10	0.576
ITPKB	-0.108875
CLPTM1L	0.49875
MEOX2	-0.796333333333333
ATP6V0C	1.18
PRPF8	-0.4435
TMC5	1.20675
FKBP3	0.157
PLEKHB2	-1.5445
OR4D6	0.586
ZNF544	-0.7597
D2HGDH	0.291625
RPL18A	-0.7392
HEL308	-0.781875
MPP6	-4.231
TCERG1	-1.096
KRT16	-1.34866666666667
KLF17	-1.34675
KLF5	-2.800875
CDR1	0.8235
VCX3A	-1.6805
FBLN2	2.652
C14orf104	-1.01775
HBE1	-4.2246
OR4S2	1.1545
C1orf108	-1.571
ROBO4	2.69933333333333
CPEB4	1.060125
C11orf80	2.518
BCKDHA	0.269666666666667
MYOC	0.148
GIF	-0.772
CKMT1A	2.001
RPL3	-0.0146
THBS1	3.3405
APOO	-0.87225
ARMCX1	-0.03925
HSZFP36	-0.09275
SNAPC5	-0.232
EIF4ENIF1	0.89725
ZNF433	0.53275
TNFRSF21	-0.1375
TMPRSS7	0.891
SPATA18	0.3436
HPDL	-1.971
MKL2	1.8682
TBX3	0.807230769230769
C21orf93	0.3945
DAXX	0.338
ELMO1	-0.497625
RGS13	0.0245
TAF11	-0.93275
UNC13A	-2.318125
LOC653314	-0.1402
ORC3L	-0.64025
IMAA	-2.1725
TARBP2	0.38675
CABIN1	-0.7704
TRIOBP	0.2691875
HIST1H2AC	0.616125
RGS22	-0.717
NCOA1	1.32383333333333
IL25	-0.089
SNCG	4.339
GPR6	0.6755
AMDHD1	2.13966666666667
CHEK2	0.010625
C6orf142	-1.1625
DRD4	0.343
C14orf68	-0.797
GDF11	-0.66025
SEMG2	0.196
CD247	-1.82475
CDAN1	-0.703
RBMX2	0.324
TGS1	-0.66575
OIT3	0.308
SYF2	-0.13325
MCM4	-0.839375
PKHD1L1	-0.471
CEP192	-1.306
IFT88	0.29525
RPL9	-0.587357142857143
RAB32	-0.715125
DDX43	-2.61625
P2RX2	0.726166666666667
OR5D18	0.568
UBE1	0.02825
SLC24A1	0.14325
ARHGAP5	-1.045
CETP	-1.5665
KIAA1731	-1.2725
SLC9A4	-0.233
PTPN6	2.32775
BAHD1	0.93175
GRIK3	0.519
CACNB2	-0.882
PDE10A	-1.34525
DGCR14	0.548
PCDHB9	-1.236
RHOQ	-0.225166666666667
MAP3K4	0.0415
KTI12	-0.324333333333333
RPL23AP13	-0.8715
GNG11	-1.929
CLCN3	0.711833333333333
GPAM	-1.01
VSTM2A	0.3705
SLAMF7	1.933
INTS2	0.2045
PPP2CA	0.2217
LRP12	-1.30253333333333
SEC14L2	3.87055555555556
DKFZP586H2123	0.74525
MC3R	-0.6235
CIRH1A	-1.52183333333333
HIST1H2AB	2.01833333333333
POLH	-1.439375
MGC16703	-1.68683333333333
SNAPC2	1.4125
FILIP1L	0.23475
RASGRP4	0.801
LRRC1	1.694
GAS1	-0.18
PRAC	-0.925
DGKA	0.432166666666667
NT5C3	-1.485
PEG3	-4.18558333333333
NADK	-0.938
PRR17	1.46125
LOC374569	-0.5095
SGSH	1.215
NLRP8	-0.628
GALT	-0.7887
MCF2	-1.1175
ZNF263	0.904
TACSTD1	0.449
TYR	-5.4947
ATP6AP2	-0.7355
RNUXA	0.1325
ABHD10	0.2192
GDPD2	-1.94225
SLC35C1	0.057
UBE2A	0.845125
HERC5	-1.40616666666667
FAM112B	-3.93216666666667
FBXL16	3.38
DKFZP434A0131	-0.75325
ELA3A	-1.889
RBM41	-0.467875
HAO2	-0.85625
RNH1	0.861625
SHANK2	2.07683333333333
OSBP2	-0.297375
DAK	-0.053
C3orf58	-1.67666666666667
TCL1B	2.9625
KBTBD2	-0.99625
SUGT1L1	-0.1225
UBE2E2	0.916833333333333
MYL9	2.57625
CDC23	-0.336166666666667
PBXIP1	3.0544
CXorf40B	1.6115
NBL1	0.36825
RTBDN	1.4155
RAB11FIP5	-0.61025
TTTY13	-0.414
SCOTIN	0.5815
SOHLH1	-0.379333333333333
CDKN1A	1.31971428571429
NCK1	-0.24375
ZNF550	-1.637
SAPS3	2.85791666666667
SPIN3	1.04683333333333
MAGEE2	-0.1875
MIS12	-1.532
OR8H2	0.7175
KIAA0774	-3.188
UNC5D	-1.971
CUL7	-0.42
LIPC	-3.0915
DIO1	4.389
C20orf11	-0.1737
CTRL	-0.163
HS3ST2	2.18625
PAK4	0.9705
CCRL1	3.13275
RNF10	1.122625
ZNF567	-0.89475
ZNF660	-2.826
TCEAL3	2.311
MAGOH	1.44833333333333
CENPB	0.134166666666667
C19orf7	0.89875
LOC388965	0.39025
ZCCHC13	-0.1915
JMJD1A	-0.9668
HIST1H4H	0.868
TBRG1	-0.4717
GPC3	-3.4435
TAF1C	-0.842625
EBNA1BP2	-0.791166666666667
CIAPIN1	-0.27725
PDGFRA	-1.66655555555556
CSTB	0.241875
CENPI	-1.27233333333333
GTF2E2	0.151333333333333
RPP21	0.5785
CCNF	-0.4965
KCNQ3	1.87
FAM79A	0.39025
SLC22A12	0.7695
NOVA1	0.389666666666667
FZD3	1.7001
AKAP8	-0.206
SOCS5	-1.659625
CFDP1	-0.29975
DLG5	1.24825
PGM5	-0.0889166666666667
C1orf144	0.253666666666667
HDAC10	-0.8035
RND2	-0.48175
C20orf199	-1.311
RNMT	-1.32875
SLURP1	0.498
ASTN1	-0.847125
SH3BGR	2.2135
MYCL1	0.266375
ZHX1	-0.162166666666667
CENPK	-2.72275
FOSB	-0.00439999999999998
LOC643406	0.249125
C2orf59	-0.84
TMEM135	1.046125
SLC27A2	-2.46675
KRT33A	2.8275
OVOL1	1.021625
PAMCI	-3.4825
S100A7	-1.6685
ZNF789	-1.8725
HARS2	0.95925
RPL23A	-0.393666666666667
TCF23	0.2815
UPF3B	-1.409125
C17orf78	0.809
HLA-DOB	0.0328333333333333
C14orf142	-0.169166666666667
TEKT5	2.44533333333333
DMWD	0.8535
POLD1	-1.5505
GSCL	-0.333
CALD1	-1.06
SCRT1	0.5635
AIG1	2.109
UNC84B	-0.779
ZNF404	0.13625
TMED6	-2.96275
KIAA1462	-0.2675
LRRC27	2.12516666666667
PYGO1	-0.8505
PIGU	0.642666666666667
ALAS2	-3.2695
WRNIP1	0.703125
CNNM3	-0.2965
ZNF2	0.4215
ST3GAL5	-0.898
MRPL23	0.5915
TSSK6	-0.11225
PSMA6	-0.14925
C16orf70	-0.29125
KIAA1602	0.73275
ALMS1	-0.0398333333333333
DCN	1.740125
TMEM132D	-0.777
SUCLG2	0.14
ABHD14A	1.8115
DEXI	0.9355
AMPD2	-1.4615
IFNAR2	-0.5585
CYB5A	2.3468
TLOC1	0.66615
NXF5	-0.223666666666667
NRBF2	0.000875000000000001
KCTD3	1.0965
ITGAE	-0.906833333333333
SLC30A3	-1.15083333333333
ZRF1	-1.095
IFRD2	-0.144
XAB1	-0.89025
PYCR2	0.272166666666667
SERPINB3	-3.5905
TMLHE	-0.0338
GEFT	-0.57
ABCA5	-0.421875
EMR4	-0.011
TSFM	0.59325
HIST3H2BB	0.94275
ARHGEF19	0.70975
TSPAN17	0.3995
ABCC8	3.95275
MAP1S	0.404833333333333
C22orf36	1.89875
BNC2	-0.686714285714286
HIST1H4A	-0.63175
NDUFS3	0.2865
WDR3	-1.24316666666667
XKR4	-0.774
TTC33	-0.377714285714286
STMN2	2.2195
CPN2	-0.0483333333333333
HSPC105	-0.61975
PCOLCE2	-3.998
C3orf55	1.187
KLHDC9	4.26633333333333
TBC1D23	-0.015
ATXN2L	-0.684416666666667
MAP2K3	0.415416666666667
SCAP	-0.088
ZNF486	-0.763166666666667
C20orf96	1.372
NARS	-0.79775
ADAMTSL1	-1.08064285714286
PRCC	1.35116666666667
CCDC126	2.28572727272727
ZNF675	-1.45525
CALCOCO1	1.226
ANKRD43	0.29375
CWF19L2	-0.264166666666667
ZBTB32	1.377
BRAF	0.06375
ODF4	0.7645
MGC14376	-0.0978333333333333
HORMAD1	-2.38966666666667
AAK1	-0.649090909090909
PEBP1	2.21333333333333
TNFSF5IP1	-0.584166666666667
DKFZp564N2472	0.74575
RMND1	2.93825
IGKV1-5	2.47675
COL1A2	3.23358333333333
SERPINA5	1.722375
AANAT	0.9625
C19orf21	1.52516666666667
GEMIN5	-0.18175
UBR4	-0.7715
LTBP3	0.705166666666667
AMHR2	-0.744833333333333
PROCR	-2.00025
MYBBP1A	-0.51025
C20orf39	0.932833333333333
ZNF697	-0.69925
PASK	-0.0955
ZNF776	-0.1235
RFXDC2	-0.61425
KIAA0467	0.10175
C10orf96	-2.469
ZNF503	-1.60575
GULP1	-2.58891666666667
KCNE4	-2.2665
DKFZp434K191	-1.785625
LOC196913	-0.054
BHLHB4	0.6585
CH25H	-0.12975
LOC81691	0.693166666666667
ALPL	0.161785714285714
COL12A1	2.614
FOLR3	-1.53166666666667
GPR123	0.386875
TRIM62	0.507214285714286
ABLIM1	0.607333333333333
MAST3	-0.6605
RHBDD1	0.3535
LOC338809	0.32
RYBP	0.14375
TTC26	0.50475
ZNF22	-2.504
ISCA2	0.8155
RDM1	-0.0195
PIGM	1.1825
GNB3	-0.955
ACTR2	-1.1086
HMGB1	0.018
EDG1	1.69283333333333
SOAT2	-2.79625
OR10AD1	0.478
RAP1GDS1	1.92058333333333
LCE1F	1.022
ESM1	-0.8425
RCN3	2.5145
CREBL1	0.23475
DBNL	-0.148166666666667
PTGER3	1.427375
USP30	1.39433333333333
BCL2L12	-0.151333333333333
KIF26B	2.04075
ZNF416	-0.35975
ZNF225	-0.7745
C17orf70	1.123
ZNF554	0.66675
RAE1	-0.419166666666667
TNIK	-2.06966666666667
ACTN3	0.2075
MGC45922	1.214
CCNA1	-0.673833333333333
RYK	0.9875
IL26	0.0075
LRP3	0.6715
QARS	-0.5225
SOX7	0.302428571428571
BID	-0.358625
OR2S2	0.35
CXCL14	3.34
C11orf47	-0.0165
MGC29891	0.940333333333333
HSPB8	1.7926
PRDM14	-2.228
NUFIP2	0.308
MNAT1	0.449375
ZDHHC2	0.126333333333333
MBNL2	-1.8585
ADD3	-2.587625
CSNK2A1P	-0.805
KLK6	-2.32083333333333
TMEM111	1.1175
KIAA1279	0.5895
NUBP2	1.21216666666667
RAB42	-0.854
ID3	-0.9991
TM9SF1	0.933
MDP-1	0.52975
POU4F2	1.51466666666667
IQCK	1.73875
C16orf14	1.0305
CAPN3	-1.369375
FAM43B	0.11025
RECQL	-1.04725
AP1G1	0.320928571428571
CTNNBL1	0.7555
ECHDC1	-3.00583333333333
SMARCC1	-0.3087
FOXQ1	-1.489375
GNAI3	-0.254833333333333
POLG2	-1.62725
CD4	1.118125
ITLN1	-0.7375
EBI2	3.088
IRF1	0.514
PTPRE	0.2962
PTK2B	0.231
NXNL2	1.9515
SOX4	0.727444444444444
TSPAN3	0.242666666666667
SH2D1A	-3.36333333333333
C8orf58	0.274833333333333
USP20	-0.58975
DUSP22	-2.17658333333333
CALB1	-2.29366666666667
L3MBTL2	1.51883333333333
MCRS1	0.492
TMEM118	0.530333333333333
C18orf8	-1.18716666666667
FLJ10241	-0.216375
GJA12	0.75525
PKD1	-0.726333333333333
ZFP3	-0.4785
JAM3	-1.929375
LAPTM4A	1.0573
DIRC2	1.3285
KIAA2022	-1.8075
MYOM1	-0.5535
TRPM8	-2.70383333333333
MOP-1	1.41375
PHKG2	1.699375
ZNF650	-0.56275
KIAA1522	0.00887500000000001
PSG8	-1.76966666666667
DDX19B	-0.3755
MOBKL1B	-0.35325
DIAPH2	-1.88858333333333
PTPN12	-0.90975
CLN8	-1.1798
CRYZL1	-0.111
CRY2	0.41475
FCGR2B	2.39933333333333
PNPLA4	2.329125
ZNF454	-0.3735
DKFZp434B1231	0.0845
CLDN11	0.7286
RFWD2	0.9515
CIB2	-1.5235
MXRA8	2.605375
HRK	-0.26575
MAML2	-0.302
C4orf31	-0.01775
C6orf192	-2.7125
COG6	0.639125
FAM5B	0.723
NFATC1	0.6201
SEPT10	-0.75825
SCYL1	-0.412
RPP40	-1.2765
SCOC	-0.5255
KIAA1450	-0.80375
CTDSPL2	-1.31575
TBX5	1.8685
NAPG	-0.944
RHD	-3.9785
C14orf45	2.15716666666667
ZBTB22	1.818
PLCG1	-0.7425
ANKRD10	-0.838125
AQP7P2	-0.021
TAGLN2	-0.0413333333333333
HTR2C	-2.03516666666667
SLC16A7	-2.153
C17orf83	-0.055
TSGA14	-0.134
MDH1	-1.1525
PPP3R2	-0.1345
DCBLD2	-2.56164285714286
RBM33	-0.376375
DPH3	-1.35375
SYT10	-1.68883333333333
FMO4	2.6875
THYN1	-0.2
DRD5	-2.645
OTOR	1.677875
PGRMC2	1.0061
KATNAL1	-0.7175
PAQR6	-1.3515
UBE2I	0.25675
C14orf28	0.47025
C8orf70	0.23625
FLYWCH1	0.553125
ANGPTL3	-0.84725
GLRX2	0.117166666666667
ATP11A	-1.53807142857143
ARL5B	-0.01
MUC16	-1.6505
SLC25A5	-0.748214285714286
ACRC	-1.98325
MYO1C	-0.780375
FAM89B	0.701166666666667
FAS	0.3025
KIFAP3	0.66525
GLRA2	0.038
BTN3A2	-1.2646
CNKSR3	-0.331125
CSTF3	-0.508333333333333
ARPM1	1.44475
KIAA1530	0.1515
C9orf150	4.11266666666667
PRKCI	-1.46975
tcag7.1015	-0.338
SOD3	-0.33575
ZNF574	0.81275
CYP21A2	2.25075
RPL12	-0.339
COMMD2	-1.0635
WIZ	-0.48425
LOC344405	-0.95975
ALDH4A1	0.543470588235294
CRYAB	1.66475
COPA	0.6695
PCDHGA7	0.876666666666667
KIF11	-1.07883333333333
RASD2	0.69825
SLC26A3	-0.4905
ZNF175	-0.7465
JAKMIP2	-1.2615
C8orf4	-0.3025
PTHLH	2.601
SLC40A1	-1.23816666666667
OR7D4	0.740333333333333
PCDHB17	-0.384
CD36	2.70728571428571
C6orf203	0.3379
PRKG2	-0.0455
LOC400566	2.08825
ANAPC13	0.06175
SLCO3A1	-1.51925
ZNF692	-1.003
FANCL	-1.59
SH3GLB1	-0.32275
C12orf61	0.3085
KBTBD6	-1.1925
SUPT5H	0.6365
XRCC6	-0.4361
HUS1B	1.2115
FAM133B	-0.225857142857143
LOC728276	-0.0585
KCTD18	0.398
SOS2	0.1275
CCDC99	-1.7115
C1QTNF5	3.998
NNAT	0.0508333333333334
USP16	-0.27925
LARS	-1.071125
ZBTB2	1.367
ABO	0.301333333333333
TRAF3	-0.065
GALNT5	-1.665
NAP5	0.36425
ALG14	0.4605
KIAA0515	-1.27215384615385
WDR75	-1.6245
TEX261	-0.133916666666667
LY86	0.54575
LOC389072	-1.3315
FLJ13611	-0.087
MRGPRX2	0.105
SNRPA	-0.4345
OR2G2	1.164
GPRASP2	0.445
C7orf42	0.9249
C9orf163	0.3685
CYP11B2	0.7045
FCRL3	1.49883333333333
PRDX1	0.642
FGB	-6.20816666666667
COX17	1.4925
C16orf33	0.9715
PIWIL1	-0.0633333333333334
FOLR1	-1.76283333333333
KIAA0082	-0.21875
FREQ	-0.817833333333333
TMCC2	-1.51183333333333
TCF12	-0.931083333333333
ZNF721	0.0595
FAM130A2	0.205
POU4F1	-3.2645
SNRPF	-0.161
SGIP1	1.2395
ZNF641	1.02
EMG1	1.066
PRRG4	2.137
HIRA	-4.82525
MYNN	-0.0356666666666667
AEBP2	-0.185083333333333
TBXA2R	0.595833333333333
ISL2	-1.10783333333333
PCDHB11	-0.669
RNF144A	-1.383875
MARCH5	0.429
DULLARD	-0.343833333333333
DCLRE1B	-0.5315
ITGA8	-1.44175
TP73	0.504
PRKCD	2.46
NDUFB4	0.49425
ATP13A4	-0.036125
ANTXR2	-1.92833333333333
COL4A3	-1.01633333333333
MYO10	-1.0612
SLC6A18	0.95
PEX1	0.055
TMEM74	-1.556
RBM19	1.037
TAPBP	0.7816
RUNX1	1.20175
MID1	-2.94175
GPR64	-2.481
RASEF	2.012
GABRG1	0.266
MYO16	-1.6875
DBF4	-1.838
TSHZ2	1.51475
RIPK2	-0.069
PPTC7	-0.198166666666667
KIF4B	-0.6065
LRRC31	0.172625
ZNF540	-0.25125
EFNB3	0.1765
LOH12CR1	1.843625
STON2	0.836666666666667
GLP1R	0.69475
CSTF2T	0.673625
IREB2	-1.328
GRSF1	-0.681
PDCD7	-1.35183333333333
LRRC43	0.6125
CNR1	-0.349
IL1F7	-0.3715
C12orf64	-0.864
FAM69B	-1.5755
NR2E1	-2.4935
MS4A6A	1.231
FTL	-0.3419
C7orf36	-0.55275
PCLO	2.2471
DYRK2	0.460833333333333
ARIH2	-0.685875
SAMD7	-0.7405
SCNN1D	-0.27575
SLC32A1	-1.101125
C22orf25	-0.208833333333333
MRPS18A	0.4802
GPR112	0.584
EARS2	0.41175
ERN2	1.1465
ATPBD3	0.6765
PRH2	0.46
CDKN2D	-0.115
PGLYRP2	4.003
TRIM40	0.2355
SEC14L3	0.1005
SLC22A1	0.08375
BTN2A3	-0.24425
RASA4	0.719
CCNL2	-0.798333333333333
MYBPC3	0.8075
GJA4	3.1945
CDC42SE1	1.06075
TRPV2	-0.85375
MYPN	-3.8565
SIM1	0.7595
CDADC1	0.0974166666666667
ZFHX4	-0.01475
NIBP	1.83866666666667
ADAMTS19	-2.17033333333333
ABTB2	-1.095
TSPYL2	-0.340625
EIF2S3	-0.114
SOX30	-0.07875
AP2A1	-0.0236666666666667
DKFZP564O0523	-0.453833333333333
LOC285398	-0.0405
CDH18	-3.965
CHL1	0.352125
GATS	-1.055
TBC1D2B	-0.855
OR1J1	0.5675
GSN	1.1145
DPCR1	0.32275
GARNL4	-1.5745
SMARCA5	-0.8505
PLEKHG3	0.559
ZBTB45	0.725
FRMD6	-1.188
PLS1	1.60033333333333
DGKZ	0.947
EFNA1	2.4492
WDR85	-0.7055
ANK2	-0.42225
PAGE4	-1.127
SENP6	-0.014
AKR7A2	0.0323333333333333
FKBP10	-0.66375
VEGFC	-2.6045
LARP1	-0.0808125
SRBD1	0.578
ITGB6	2.185
SLC1A2	0.2575
INVS	-0.713
MPO	0.3695
MOBKL3	-0.8415
CUTL2	-0.632375
KLK2	0.08575
VIM	-2.26475
REG1B	0.1868
PCDHGC4	0.23325
C3orf34	0.950166666666667
SUMO3	-0.313
CST9L	6.271
MLL4	-0.13575
SPR	2.1405
SAMD9L	-0.0205
ABCE1	-1.58025
SUPT3H	-0.711666666666667
ACTBL1	0.40775
ADAMTS4	0.334
SLIT3	2.81975
RHEBL1	-1.059
NPM2	-1.218
MAN1C1	0.7535
KIAA1856	0.760333333333333
HSPA6	0.5915
LOC388152	-1.936
C10orf140	3.8375
ZDHHC12	0.2195
LIN7A	-1.1376
PHC2	-0.410583333333333
SPHK1	-0.43025
TRIM26	0.4974375
FAM83E	0.0955
C18orf24	-2.126
ZNF578	-0.723666666666667
ORAI1	0.4335
RUVBL1	-0.417416666666667
C7orf20	0.0283333333333333
APAF1	-0.147
SLC36A4	-3.63516666666667
MYH11	3.071
NEK1	-1.2465
MPP2	-0.501375
C12orf24	-2.3205
TNK2	0.610625
ZNF289	0.03125
MATN3	0.0507142857142857
