Hybridization REF	TCGA-BH-A0DQ-11A-12R-A089-07
APIP	0.105
PLA2G3	-1.37316666666667
CCDC84	-0.831
MYLIP	0.506461538461538
PHIP	0.4855
AARS2	-0.5475
DHX32	0.59175
SCAPER	0.648833333333333
MEN1	-0.30775
NIP7	-1.04675
FLJ25404	0.0545
FASTKD3	-0.59875
TMEM158	-2.22508333333333
RARA	0.6095
BDH1	0.4715
ANKRD16	0.0605
CARM1	0.235
SS18	0.5525
IKZF2	0.338416666666667
MYD88	0.160375
PML	0.3722
TAF1A	-0.93575
CBFB	-0.6805
HIST1H3H	-2.5765
C7orf29	-1.3415
COMMD4	-0.8315
DPP3	-1.91425
DAB2	0.382
LOC388882	0.487
YPEL4	0.594625
AGBL3	-0.4475
LRP6	0.4304
SERPINH1	-0.737833333333333
TLE1	0.05925
CD244	0.851666666666667
ZDHHC15	0.6965
MGLL	0.6061
PLDN	0.447666666666667
LOC654346	0.912
FAP	1.5505
GPR37	-0.630666666666667
SCARA5	3.16783333333333
EBF4	1.815
LSM6	-0.32825
MLLT1	-0.2490625
SLC5A12	-0.23125
A2BP1	-0.947166666666667
COPS5	-0.0393333333333333
TPM4	-0.986071428571428
TNFSF4	-1.228
ACADSB	2.22816666666667
HERPUD1	1.04275
BCL2L11	-0.638222222222222
CEP78	-1.51875
CDCA3	-2.962625
WBSCR19	0.322
MYO1A	-2.307
PPEF1	-0.771166666666667
LOC440348	-0.45975
CPEB2	0.65675
BPTF	0.0167499999999999
RPL21	0.3725
GSX2	0.165
ADPRH	1.2465
C17orf68	0.0518333333333333
KCNS1	0.779333333333333
MLLT6	0.2973
PIWIL4	1.55
RNF26	-0.934
RAP1B	-0.081125
ADAMTS1	-0.6895
ZNF571	1.295
P2RY6	-1.34225
TRIM21	0.720666666666667
CADM3	-0.1395
NLRC5	0.0223333333333333
ADRA2B	-0.092
LOC90835	-0.536125
PCF11	-0.255
LOC400451	1.6125
GLTSCR1	0.1198
C17orf88	-0.554833333333333
CDH16	-1.3025
FGF7	3.3625
PCSK4	0.674166666666667
NPC1L1	-1.50683333333333
TAT	3.82975
TBCA	-0.4885
MGC33407	-0.20725
GPR115	-1.402375
CYGB	0.289
FNBP4	-0.879666666666667
C12orf43	-0.26425
CBL	-0.6724
CLECL1	1.809
PPAPDC1A	-2.664
WDR25	0.3
SGCA	0.47
C22orf29	-0.195166666666667
YIPF1	1.5505
GALK2	-0.76
RAB3B	-3.06841666666667
LOC440087	3.361
UCP1	1.6535
REEP5	2.06425
FADD	-0.3746
FOXA1	2.60125
CACNA1A	-0.3045
ABI1	0.6175
GRIN2D	-0.24975
SLC1A4	0.482666666666667
LOC401127	-1.02975
HINT2	0.09025
PLD4	0.4235
ZNF286A	-0.85175
ENY2	-0.76625
IL1F6	0.2035
PXDNL	0.9905
C20orf79	0.02275
TNFSF13B	1.25916666666667
DENND3	0.35175
JARID1D	-2.987
HIST1H2AK	-0.114625
LOC93349	0.0282
SSH1	-1.5046
ENSA	-0.81375
LOC219854	0.500166666666667
CKAP2	-1.6999
DKFZP564J102	0.844666666666667
MGC87315	-0.4025
HNRPAB	-1.192
AMH	-2.1705
ZNF526	0.2505
BRUNOL5	-0.2195
CACNG3	-0.0408333333333333
TRPM1	-1.164
PPP2R1A	-0.1735
COL2A1	-0.37925
DDN	-0.559833333333333
FLJ25770	1.81175
HK2	-1.28592857142857
ELOVL6	-2.02575
MDK	-0.09225
EPHX1	0.96825
RASSF2	0.656
DKFZP434B0335	-0.11625
DLX3	0.167875
PRTN3	-0.63575
AVPR1A	0.3695
C21orf125	-2.5525
TNFAIP8	-0.432
GNB2L1	0.6485
CALCRL	2.763
SCGB2A2	8.93383333333333
UBXD7	0.1015
ZNF674	-0.1845
TMEM35	0.49025
BRSK2	-1.40525
HECTD3	0.1105
TMEM188	0.240916666666667
LGALS9	1.144125
SCARB2	1.60891666666667
USP34	0.235916666666667
C17orf28	1.11658333333333
ZDHHC23	-0.484
AQP12B	-0.281
SLC16A3	-3.402125
APLP2	1.158875
ITIH2	-2.54075
MICAL3	0.404875
TNNI3K	1.2697
HDAC2	-0.405125
PRR7	-1.3528
THBS2	-1.362
LOC751071	-0.1475
CA2	4.04816666666667
RANBP17	-0.72875
RLN3	0.096
CRYZ	1.08933333333333
GBAS	0.808166666666667
TAS1R1	0.0115
MPZL3	0.423
PCDH8	-0.44225
HSP90B1	-0.0678333333333333
KCNK15	-0.3355
TNIP2	-0.0628333333333333
GPR146	0.79525
NOL6	-0.811
SPC25	-4.95755555555555
STEAP2	2.90471428571429
VAMP3	0.182333333333333
TCIRG1	-0.7695
ZP4	-0.4105
PARL	0.053875
TRIM39	0.431333333333333
KIAA1305	1.71
CRNN	0.1195
GRN	0.518
HSH2D	-1.55775
SCAMP1	1.1579375
KIAA1913	1.1105
PTS	-0.52625
BANP	0.437928571428571
PRKACG	-0.06075
ADCY6	0.581833333333333
C16orf46	1.0245
CYP51A1	-0.363125
DDC	-4.76025
ANPEP	0.916
PROM1	2.79566666666667
SIGLEC10	1.62925
COPG	0.5425
FAM26E	0.903875
TRIP4	0.5295
SNX3	0.665666666666667
C1orf175	0.860166666666667
PPY2	0.07775
C14orf152	0.4775
FTSJ1	-1.15666666666667
DST	1.52045
LOC554235	-0.22575
GLRX5	-0.2385
C20orf12	1.6489
CAB39	0.549166666666667
MSH2	-1.00716666666667
PIP4K2C	0.206625
CYLD	1.049875
WTAP	0.59075
MGAT4A	0.936222222222222
TSC22D4	0.1261
CHRM2	-1.3645
PPYR1	-0.405833333333333
CCNH	-0.281833333333333
RRM1	-1.12975
ECAT8	-3.596
LOC400120	0.752
GABRA4	0.234375
C14orf4	0.2455
C1orf59	-0.72675
CTDSPL	1.19366666666667
NHEDC2	-0.734
PDE11A	-0.42475
KLHL29	1.985
CD5	-0.6934
TSPAN9	1.131375
WDR67	-1.4725
THUMPD1	1.1179
C18orf17	-0.05775
CLYBL	0.988166666666667
FLJ13231	-0.573625
CMBL	-0.2615
LECT2	-0.709
NKAPL	3.47416666666667
LOC654780	0.474
OR4C6	0.0385
RAB30	0.351333333333333
TSSK4	0.1265
TMEM163	1.163
OSBPL11	-0.16325
GNB5	-0.9305
CCL21	2.8395
C1orf121	-0.416333333333333
FMO2	3.53966666666667
RPTN	-0.311
MSTN	0.0875
VCL	-0.501714285714286
FYTTD1	0.279
C11orf1	0.241
CCDC88C	0.2719375
HFE	-0.291277777777778
MOGAT1	-0.3035
FAM125B	0.543166666666667
IRGQ	-0.2965
RAVER2	0.64425
AKAP5	-0.9535
SSSCA1	-0.622
C11orf63	1.138375
ACTG2	2.7455
PORCN	-1.3875
DTL	-3.26018181818182
TMEM151	-0.238
FAM122C	-0.53375
RSAD2	1.0749
BAT4	-0.402
KRTDAP	-0.280666666666667
MYH8	0.34225
CRTC3	0.5135
LRRFIP2	0.4501
INTS4	-0.218333333333333
TTN	-0.425666666666667
SLC26A5	1.1835
PLLP	0.341
RGS6	0.193625
SRGAP3	1.03
ZNF525	0.351333333333333
NBR2	-0.83
C13orf1	-0.2614
ZNF137	0.298
CEP27	-1.85675
BEST2	-0.159
RNF121	-0.3505
DMRTC2	-0.383
C8orf76	-0.33825
BCCIP	0.168375
MEST	-0.0015
HTRA2	-0.5795
ANGPTL2	1.07575
ILKAP	0.1035
ERAS	0.258
HBS1L	0.24275
CPA5	0.275
TMEM30A	0.9005
CD300LF	0.901
WISP3	3.7845
CRK	0.305285714285714
PDS5A	-0.3923
BRPF3	0.422833333333333
NEDD9	0.40225
SMPDL3B	1.91425
PSG6	-0.62675
PSMD13	0.1455
ETV5	-0.41525
OR51A4	-0.2
BTBD7	0.892416666666667
GSTO1	-0.934375
hCG_16001	-0.227
MAD2L1BP	-0.408166666666667
COX6A2	-0.235
SCNN1A	2.34916666666667
LSM1	-0.134166666666667
UGT2B11	0.93525
IDUA	0.614
PPP2R3C	-0.502333333333333
COX11	-0.667333333333333
PDZK1	3.33375
ZNF443	1.00266666666667
MGC21874	1.2805
ZNF323	1.8224
KRTAP10-10	-0.0285
CXCL6	2.2895
SLC34A2	2.3379
LOC284402	0.769
NPTN	1.24991666666667
UPP1	-2.593
SLC6A9	-0.299
OR7G3	0.095
CISD1	-1.23983333333333
ZNF545	0.737166666666667
SYT14	-0.703
NT5C3L	-0.172333333333333
ZNHIT3	-0.261166666666667
SNRPD3	-0.41525
KIAA0701	0.056875
UNC93B1	-0.505
GMNN	-1.098875
SPCS2	0.236166666666667
LOC388524	-0.741
NAPRT1	-0.184625
PNLIPRP1	-0.0225
OR6V1	0.005
PRKAB1	0.14925
EYA4	-3.4135
KIF20A	-3.92925
ALG10	-0.39225
ITPKC	0.5235
LMX1B	0.359
RPUSD4	-0.351333333333333
C7orf34	0.352666666666667
DLGAP2	0.309875
PFN1	-0.6053
MICALL2	-1.04916666666667
ZNF654	-0.071
SS18L1	-0.718625
SLC16A8	1.39625
MKI67IP	0.086
ITGB3	-0.948875
TCEA3	1.68641666666667
CEP152	-1.99975
CLIP1	0.657
ZNF75	0.66225
ATP5C1	-0.155833333333333
NUDT5	-1.14583333333333
PSCDBP	0.2345
UBP1	0.15175
RBM27	-0.0504999999999999
C13orf15	2.20775
ZNF282	-0.3
ZNF222	0.3839
COL10A1	0.4145
PRDM15	-0.707875
TTTY5	-0.0445
FAM9C	-0.271833333333333
C20orf67	0.168
GNG13	1.068
F12	-1.59475
C1orf41	-0.87525
CPXCR1	0.086
GSK3A	0.044875
SUPT6H	-0.104166666666667
PI16	4.45733333333333
ELL2	0.0418333333333334
C9orf167	-2.309
PVRL3	-1.0979
FLJ38596	0.518
ADAM20	0.60025
GPR89A	0.319
GPR87	0.637
ZNF30	0.5465
SMR3B	2.4955
ZNF770	0.3785
TRPC4AP	-0.327
DKFZP686E2158	0.691833333333333
C2orf28	0.348166666666667
FREM1	2.38233333333333
LAMA4	0.5695
ADPRHL2	-0.301
EIF4G2	0.02
GUCA1A	-0.2905
CTNNA2	-0.9845
NUDT15	-0.528833333333333
CEPT1	0.515166666666667
ZNFX1	0.171
CCDC92	0.81925
TDRD1	-0.7475
KCNK5	-1.47683333333333
ETNK1	0.3395
LTA	0.2915
TTPA	0.2915
B3GALNT2	-0.57425
SC65	-1.08066666666667
PEX5L	-1.08725
EPS15L1	-0.3495
MGEA5	0.13575
HIST1H3A	0.18075
ING1	-0.18325
BCAT1	-3.963
ORC6L	-3.88036363636364
KLK11	0.371833333333333
C19orf28	-2.175375
DNER	-2.37575
MED22	-0.650214285714286
ETV6	1.28175
CHAC2	-2.583
CD300E	-0.3965
CEBPB	0.372166666666667
ZNF398	-0.16475
LRCH3	-0.015
HMGA1	-2.504
CAPN7	0.323166666666667
MGC5566	-3.27925
CCL3	1.99342857142857
NANOS1	0.229125
ZFYVE19	-0.046
APITD1	-0.5785
PARD3	1.0705
IRAK4	-0.100666666666667
SERPINI2	-0.3905
CEP170L	-0.386
TTC9	1.98325
MYOM3	-0.81025
MLPH	1.813375
LOC222699	0.059
NRG1	0.350583333333333
TBC1D9	4.28363636363636
TTK	-3.5905
ZNF557	0.0909
DDX41	-0.724833333333333
FANK1	2.2355
UBE2D2	-0.178875
PSMB10	0.27825
MYH7B	0.901
GABARAPL2	0.57275
MARVELD2	1.51033333333333
DGCR2	0.803166666666667
UNC45A	-0.0503333333333333
C6orf72	0.826
ZNF683	4.041
GIT2	0.21525
CASK	0.601333333333333
C14orf161	2.749
LRRC44	1.698
TIFA	1.574625
UTP11L	-0.571625
C6orf65	-0.60975
FDPS	-0.63675
DUSP9	-2.1548
SLC17A8	0.0241666666666667
OR51G1	-0.1375
NANS	-0.02525
OLFML1	2.04175
ATP10B	-1.056375
NPAS3	2.0155
PRKCA	-2.2231
GGA2	-0.0529375
LCE4A	0.4365
SPANXN3	-0.0505
CCDC115	1.73525
SDCCAG3	-1.43225
GLIPR1L1	-0.356
TTC1	0.125
C17orf76	-0.1475
MAD2L2	-1.815
HIPK1	0.2628
LRRC3B	2.72733333333333
CLN3	-0.417181818181818
C17orf47	0.2315
FMN2	0.678
TUBB1	-0.86575
WAPAL	-0.0106666666666667
C3orf21	-1.224625
SCN5A	-0.3287
SMYD1	2.8345
BEX5	1.60575
ZNF192	0.2045
SEC22A	-0.0581666666666667
GRIA2	1.92192857142857
KIAA0825	-0.70125
NUSAP1	-3.92827272727273
LANCL1	0.01975
C15orf40	-0.1511
ZNF645	0.030375
GPR61	0.0615
NLRP14	-0.1115
SNX21	0.0771
C1QTNF8	-0.272
C17orf46	0.23375
IFNA8	0.3615
SPRR1B	-1.5465
FLRT1	-0.82875
SNX17	0.2415
ASB2	0.0736666666666667
HBG1	-4.9655
RPRML	-1.824
JOSD2	-0.259166666666667
PLSCR3	0.63775
SPOCD1	-1.21883333333333
RAB39	-0.0235
GHRH	0.344833333333333
ITIH5L	0.66925
C17orf37	0.3755
SMCR8	0.053
DPY19L2P3	0.000166666666666685
IL11RA	2.3305
GDF3	-3.76466666666667
RPS6KB1	-1.04158333333333
DNAJC19	0.2211
TOP1	-0.34
CRCT1	-0.00949999999999998
MPST	-0.148
DPM2	-0.6815
FAM38B	0.498333333333333
SLC18A1	-2.12016666666667
FARP1	0.659833333333333
PAX7	-0.23875
TUBD1	-0.79525
GNL3	-0.65025
BTG2	1.406
NDUFS6	-0.891
C1orf79	-1.592
ERAL1	-0.52125
ECHS1	0.38
VPS4A	-0.382
CYP11A1	0.13675
ABCC6	-1.15028571428571
PBX4	-1.8485
MOSC1	-0.738
NCF4	0.07875
HYMAI	0.326
NAGPA	-0.989875
OTOP2	-0.00900000000000001
ACOT12	0.07575
MTHFD2L	-0.059125
LOC441376	2.5785
C19orf34	0.3325
RAB1B	0.18475
ALDOAP2	-1.1955
NTRK1	-1.23266666666667
ARTS-1	1.2058
SLC6A11	-1.469
NAP1L2	1.7245
CNGB1	-0.353833333333333
EPB41L4B	1.3775
FAM134B	1.73275
HS3ST3A1	-1.91566666666667
CPXM2	5.604
SIRPB2	-0.037
CHORDC1	-0.989333333333333
TRIB3	-1.44933333333333
SLC2A5	0.152
C2orf49	-0.969166666666667
DDX5	-0.22425
OR5L1	-0.6065
ANAPC4	0.022
ZSWIM1	-0.2945
LOC93622	-0.004875
KCNK3	-0.4219
RP11-35N6.1	0.15875
ZFP161	0.8205
AQP9	0.565
SLC15A2	1.44133333333333
MREG	0.733166666666667
OR9I1	-0.046
PDLIM2	0.440125
ADAM7	0.391
GSTCD	-0.327
WDR21A	-0.18575
SLC12A8	1.17833333333333
TMEM174	-0.29625
IGSF3	0.649666666666667
LRRN1	1.12
LOC402117	0.15125
SRPK1	-1.506
LY6K	-1.014625
NFIA	3.156
PTCD3	-0.7
LEP	3.09133333333333
PCDH21	-0.710333333333333
MAPKAPK2	-0.0440714285714286
NMNAT1	-0.473
LHFPL2	1.2595
C9orf43	0.28925
DIP2A	-0.883666666666667
ACTR8	-0.0595
CCDC34	0.23725
PTPN22	-0.527375
ITGA3	-0.3485
FAM129C	0.5425
RABGGTA	-0.215666666666667
UNC45B	0.34425
KIAA1033	0.25375
ZNF510	0.5975
CYP2D6	-0.956333333333333
SLC26A10	-0.6935
STX8	0.55975
LUZP1	0.136625
WDR89	-0.0636666666666667
EIF4G3	-0.6926
C5AR1	0.241875
ZNF623	0.1115
A2M	1.99875
TGM7	0.196
GRPEL1	-0.4815
LMNB2	-2.0764
ROCK2	0.137833333333333
SNX16	0.803375
CCDC66	0.56725
ANXA3	1.9505
KIAA1609	-0.280625
EED	-0.5035
RNF32	0.173333333333333
HES1	1.4181
CLC	0.198666666666667
ISL1	0.7565
KIAA0528	0.4625
MANEA	0.979375
C1orf61	-0.358
hCG_2001000	-0.04325
RAPGEF6	0.1051
KIAA0020	-0.433666666666667
NEIL1	1.57575
C16orf45	-0.225
RBM10	-0.495833333333333
C10orf125	-1.544
MRS2L	-0.72725
DNAH17	-1.08725
C19orf10	-0.58125
C1orf160	0.2445
SLFN12	0.93725
EXOC3	0.136
HIST3H3	0.3845
NCOR2	0.4495
TNFRSF9	-0.40525
MFSD8	0.41825
ALX1	-3.10766666666667
NOL1	-1.654
PODN	2.7205
TIAL1	-0.73825
HIST1H1E	-2.24825
NPY6R	0.1485
TM4SF4	0.18975
CORO2A	-0.077
ETNK2	1.24833333333333
APOE	-0.14
ANGPT4	-0.165
HDGF2	-0.443
G30	-0.106
ST8SIA4	-0.787
F2RL1	0.67675
FAM19A4	-1.90875
CCAR1	-0.628
B3GNT7	-0.126
OPHN1	0.1455
DSCR6	-0.578
C21orf13	1.104
GAS2L1	0.33
RFX3	0.448833333333333
COPS4	0.5495
BCHE	-2.13266666666667
BCL2	2.877875
HBZ	-3.04633333333333
ARL13B	0.567625
MAPBPIP	0.36125
MYO15B	0.1125
SPZ1	-0.26725
KIAA1324	4.04133333333333
PLCL2	0.49325
C4orf29	-0.31075
WDFY2	-0.0615
ZNF284	-0.1285
NAALADL1	1.26
DUSP5	0.836
PXDN	-0.561625
SLMO1	-0.82925
TNXB	0.2574
BIRC7	-1.78425
A4GALT	1.3135
TIMM22	0.30425
FAM110C	0.51625
TOMM34	-0.86675
ABHD9	-0.049
ADAM32	1.662
CRHBP	0.31675
AQP2	0.00275
LOC130355	0.97125
ZNF187	1.03666666666667
ZNF816A	0.8325
F7	-0.208
CNOT1	-0.3677
SLC13A4	-0.99175
ZBTB11	0.11825
B3GALT5	0.1635
EXOC2	0.794666666666667
IRS1	1.4242
TMEM1	0.00950000000000001
MRPL34	-0.475666666666667
SAMM50	-0.29475
CDC42EP3	0.20025
HSF2	-0.1889
MFN2	0.065
TSPAN7	0.595666666666667
NUCB1	0.0463333333333333
RHOH	0.3185
ARL16	0.1315
TACR1	0.0925
SFRS5	-0.5045
SNX25	0.117125
RHBDF1	0.595333333333333
PCDH18	4.29533333333333
HMG1L1	-0.3065
MYO5C	1.460125
MAPK10	1.4385
LDHAL6A	0.257666666666667
NUDT12	1.44933333333333
NCAM1	0.255
GLIS2	-0.423
GGTL4	-0.03675
DAPP1	-0.037
ATF7	0.507625
KIAA0748	-0.57975
NFIL3	-0.7575
TM6SF1	0.7738
SEZ6	0.023375
NANOS3	0.0468333333333333
DNAJA3	-0.587833333333333
CLDN6	-2.4615
CIITA	1.668
EPHA4	0.0509166666666666
FANCC	-0.5705
CMTM3	0.416375
PSG3	-0.31225
MRPL15	-0.95875
C21orf59	-0.01875
PLCXD2	-0.2885
C2orf34	-0.0905
UBE2L6	0.322125
MED14	-0.2145
HP1BP3	-0.1625
C6orf208	-0.4425
TPBG	1.66
OSR2	-0.031125
XPC	0.179333333333333
KLHL7	-0.511333333333333
CCR3	-0.399333333333333
AGTPBP1	-0.398
PCSK6	0.6198
STAT5A	-0.3129
FAM18B	1.14925
LONRF2	0.828833333333333
PTPN2	-0.394
SF3A3	-0.479333333333333
EFCBP2	-0.57625
HCFC1	-0.302333333333333
AHNAK	1.1142
ACTR5	-0.40375
KIF14	-3.97314285714286
TENC1	1.34225
HEATR5B	1.286
YIPF2	0.546666666666667
MYEOV2	0.432166666666667
DUSP18	0.70275
KIAA1012	0.62425
AHR	0.354833333333333
C17orf53	-2.155
PTPRH	-2.9485
ATP6V1C1	0.0659
TAS2R3	0.2035
LOC440356	-1.3115
COQ10B	0.7075
PSMF1	0.496166666666667
SORBS2	3.38408333333333
NFE2L2	0.859
TMCO7	-0.60275
SH3PXD2A	0.5739
SH2D2A	-2.028
SPINK5	-0.87175
MRPS24	-0.832
OPA3	-0.61725
TRAF7	-0.0696666666666667
C4orf35	-0.327
MT1G	-0.095875
MGC39545	-0.0896666666666667
HS1BP3	-0.1187
OR2B2	-0.2115
CHRM4	-0.06
SFRP2	3.29083333333333
RIC3	3.18225
ART1	0.0045
C6orf1	-0.000125000000000009
DUS4L	-0.52625
C10orf104	1.05775
TNFAIP6	1.44375
RTEL1	-1.667
CCT4	-0.4435
ZNF709	0.8985
CHMP6	-0.113333333333333
UPP2	0.1185
CYP19A1	-2.36725
CD151	-0.116333333333333
NDUFA13	-0.304166666666667
ARFRP1	-0.871
FAM26B	1.62575
CRYBA1	-2.0925
MRPL41	-0.4905
NPFFR2	-1.020125
HRH2	-0.022
SCAMP3	-0.565833333333333
MTMR6	0.9526
MTG1	-0.868666666666667
UBTD1	0.0555
CRABP1	0.81
FLJ33790	-0.7028
KIAA1908	0.3715
GPR158	-2.48575
PACSIN3	-0.271666666666667
OMD	3.88783333333333
CATSPER1	-1.54183333333333
HOXB8	0.453375
FBXO46	0.2865
OAS1	0.516666666666667
SVIL	1.0315
PHB2	-0.376
ADCY3	0.3075
NDRG2	3.0645
ERMAP	1.2055
APBA2	-0.918166666666667
IGSF9	1.42875
WNT6	0.628285714285714
MYCBPAP	1.56175
ATP2B2	-0.1913
CPVL	-0.84
TRAM2	-0.93925
NOP5/NOP58	-0.819
ZNRF4	0.14425
TLK1	0.215375
MTMR12	0.382428571428571
ZNF384	-0.0556666666666667
FAM9B	-2.542
RPN1	0.732
PMVK	0.6785
EIF3D	0.2927
SIX2	-1.1825
HPS1	0.281642857142857
RNF7	0.42175
PSKH2	-0.3085
KCTD13	-0.723166666666667
CSMD3	-0.2122
FBF1	-0.181
IL8	-4.588
SERPINB13	0.227583333333333
FBXL20	-0.03775
BLR1	0.07725
SH2B1	0.166666666666667
RFNG	-0.1335
RAB20	0.195666666666667
RBM7	0.748
POLR1A	-0.666
TMPRSS4	-2.934
TAF9	-0.652375
TERF2	0.462
TNFRSF1A	0.443833333333333
ACADVL	0.291833333333333
GTF2H5	0.25125
EDG8	0.499
C9orf140	-2.166125
UST6	0.16125
ZBTB8OS	-1.01125
ZNF710	-0.4445
GPR174	-0.5175
ATP6V0A2	-0.29475
KIAA0319L	0.335916666666667
XKRX	-0.214
DOPEY2	0.807
SDHD	0.279166666666667
SUMF1	1.36575
OSM	0.079
OPN3	-0.95775
DAGLB	-0.734333333333333
PPFIBP1	0.2477
TRIM63	-2.85675
C10orf53	-0.495
LYPD3	0.3635
BCL7A	0.161875
AGER	-1.06183333333333
TCF19	-1.711
SAT2	0.9865
PFTK1	0.149
GABRE	-2.033625
C15orf38	0.4878
FIS1	0.5975
KCNV2	0.00525
CLPS	-0.034
PPCDC	-0.58675
FOXN2	-0.150833333333333
NT5E	-2.239
CD83	-0.276
IL18	-0.26825
VPS16	-0.238
IGFBP2	-1.0455
NOTCH2	1.4595
SIGLEC1	2.18125
CD93	4.728
SULF2	-1.05175
CEP164	-0.36375
P53AIP1	1.33783333333333
TOR2A	-0.558
ZNF136	0.67625
MGP	3.9976
CCDC144A	1.19266666666667
TRPC1	0.466666666666667
SMS	-0.912333333333333
MAPK7	-0.318166666666667
RRAGC	0.49125
PARD6A	-0.637833333333333
NUB1	0.274333333333333
SYNGR4	-0.544
OR11H12	0.0965
WIF1	3.914125
GCH1	0.092
OR11H4	-0.1355
SLC44A5	1.181
GPRIN2	2.04683333333333
LOC401431	0.239
CPA4	-2.7605
MELK	-4.67222222222222
IL15RA	0.34725
CUL3	1.1245
HMBOX1	1.30525
PODXL	-0.62475
CCT6B	1.16666666666667
COMTD1	-1.18275
MUC20	1.506
GPX2	-2.889125
ITK	-0.65125
FBXL5	2.13675
C13orf27	-1.4975
DEFA5	-0.2475
TRHDE	-1.2735
MTP18	-0.538
UQCRQ	-0.7338
ITGB2	1.111
CSRP2BP	0.4185
TAS2R44	-0.021
PHPT1	-0.093
FAM44C	0.0885
ERH	-0.5695
MPHOSPH1	-1.579
MORC1	-0.6605
PARVB	-1.57475
LAMA1	-1.6845
PGBD3	0.273
GIMAP6	4.2205
AREG	1.20116666666667
LIPT1	0.912
MGC99813	-1.3535
C1orf201	0.0536666666666666
GRIN2A	-0.9102
MAN2C1	-1.023
NSUN5	-1.02325
SF3B5	0.28575
MYC	-0.7709375
NRXN1	2.05741666666667
ZNF18	0.195
SPDYA	-0.38925
SLC37A1	0.747
DECR2	-0.671
ANKRD38	0.874875
SPTLC3	-0.643666666666667
SUPT16H	-0.519
DTWD2	0.37025
ULBP1	-0.3705
ZADH1	0.317666666666667
OIP5	-4.49875
IL10RB	0.356
OTUB2	-0.06725
VWA3A	0.134166666666667
SPIC	0.142833333333333
OR6C4	0.0555
PSCD4	1.03083333333333
DPY19L2P2	-1.1045
TRAPPC6A	0.686666666666667
C21orf2	0.1655
CEMP1	-0.4615
LIN7B	-0.372
E2F7	-3.89366666666667
VCP	-0.2320625
LAMA3	2.98308333333333
BGN	-0.00825
GPR160	1.54533333333333
COCH	-4.1255
GPR81	2.975
APOBEC3F	-0.18025
tcag7.1017	-0.65075
C1orf32	0.0595
SCGB1D2	6.72675
FLJ43987	-0.238
C6orf170	0.569
KLK9	0.0425
GPD1L	0.698375
VPS37B	0.262
ATG3	-0.0328333333333333
ADAMTS17	0.03
KLHDC2	0.759666666666667
NDUFV2	-0.43425
BLK	-2.19575
MATN4	-1.5245
GPM6A	1.578125
GBP4	3.17533333333333
TMEM162	0.0541666666666667
PKP2	0.881
HRASLS	-0.264444444444444
MMP1	-5.79575
SFXN3	-0.3458
FSD1	-2.31016666666667
ST6GALNAC3	-0.746666666666667
CA12	2.335
NCOA6	0.1455
C19orf58	-0.7205
PPP4R1	0.129
MAN1A2	0.1324
IKBKAP	-1.10025
UPF1	0.0693333333333333
KIAA1219	0.55425
WNT16	0.274833333333333
SNW1	0.005625
IL18RAP	3.095
RPP30	-0.256125
CDC40	0.396714285714286
SETD3	0.385666666666667
SLAMF6	0.10125
ELK4	-0.872
TRIM47	-0.00433333333333334
ACOX3	1.25175
TRIM6	1.054375
KIAA0372	0.2225
TP53AP1	1.201875
SMURF2	-0.14675
ADAD1	0.10575
EBP	-1.3431
KRTAP13-2	-0.341
FLJ36874	-0.646666666666667
TOR1A	-0.321166666666667
P2RY4	-0.3185
GPBP1	0.29975
TRPV1	-0.02225
ADAMTS12	0.2695
PES1	-0.5477
ATG4A	0.458666666666667
MAGEA10	-4.6985
WFS1	1.2265
CC2D1B	-0.692166666666667
PABPN1	-0.6475
SLC25A30	0.287
SLCO1C1	0.836666666666667
SLC22A5	1.31325
KIF23	-4.257
SYN2	0.640666666666667
ASPN	6.812
CENTG2	0.08975
QSOX2	-1.8417
FLJ10815	-0.00116666666666666
STK24	-0.020125
SPEG	0.3256
STK10	-0.503
DACT2	2.208
AAAS	-0.59025
SSX3	-1.50125
ABCD3	1.1078
C4orf12	0.885875
PARVG	0.127333333333333
FIG4	1.07875
C9orf46	0.86475
TMCO6	-0.376
IGHMBP2	-0.83425
DUS2L	-0.81
FAM3C	0.509875
TMEM16D	-0.42075
DCTN4	0.89225
KCNH3	0.35425
EIF2AK2	0.4
AP1S3	0.128875
CST4	-0.2545
PAM	0.949625
NUTF2	-0.588
CITED2	0.8439
SLC39A4	-0.96275
C2orf52	-1.099
GRM3	-0.03725
C12orf49	0.07725
CCDC49	0.3342
GRAMD1B	-1.50875
FNDC4	0.9645
SIAH2	0.414
GDPD4	-0.101
C21orf87	0.063375
ATP5A1	0.187833333333333
C16orf63	-0.29025
LOC388135	-0.5595
ATP5J2	-0.7715
MMP3	-2.8375
EMID2	-0.41575
CRHR1	0.1
WDR70	0.02325
C13orf31	1.0995
ZFAND1	0.7005
CCL18	3.31733333333333
C3orf49	-0.101
RINT1	-1.174
KIAA0408	-0.797
F13A1	4.1177
SLC10A1	0.0796666666666667
OGN	5.07375
GIPC2	0.673
XPO6	-1.23866666666667
LCE1A	-0.1635
FMR1	0.2837
LOC374920	-0.033
DUSP3	-0.343625
ANKMY1	-0.037
C7orf50	-0.54375
BBS9	-0.1648
UNC119B	0.264
C9orf72	0.702
MGC35440	-0.51675
ENTPD6	-0.441375
PPP1R2P9	0.258
ERCC4	-0.3815
FAHD2B	-0.1645
HMHA1	-0.7755
