Hybridization REF	TCGA-A8-A07I-01A-11R-A00Z-07
LAMA1	-1.48266666666667
PGBD3	0.035
GIMAP6	3.92675
AREG	1.96233333333333
LIPT1	-0.33575
MGC99813	-1.41575
C1orf201	0.286666666666667
GRIN2A	-0.9855
MAN2C1	-0.684375
NSUN5	-0.80475
SF3B5	0.141
MYC	-1.7654375
NRXN1	-0.940666666666667
ZNF18	-0.18925
SPDYA	-0.3855
SLC37A1	1.92
DECR2	-0.45475
ANKRD38	1.234625
SPTLC3	-0.547
SUPT16H	-0.21575
DTWD2	0.8385
ULBP1	0.585
ZADH1	-1.1675
OIP5	-1.7105
IL10RB	0.498666666666667
OTUB2	0.539625
VWA3A	-0.330833333333333
SPIC	0.683666666666667
OR6C4	0.8495
PSCD4	1.46916666666667
DPY19L2P2	-1.361
TRAPPC6A	0.291
C21orf2	-0.0431666666666667
CEMP1	-0.96675
LIN7B	-0.398
E2F7	-1.75583333333333
VCP	0.533375
LAMA3	1.374
BGN	2.1495
GPR160	1.74183333333333
COCH	-4.50833333333333
GPR81	2.08566666666667
APOBEC3F	-1.335
tcag7.1017	-1.40525
C1orf32	0.847
SCGB1D2	6.01675
FLJ43987	-0.334
C6orf170	0.195
KLK9	0.522
GPD1L	0.415125
VPS37B	0.553
ATG3	-0.188333333333333
ADAMTS17	-1.889
KLHDC2	-0.0896666666666667
NDUFV2	-0.0065
BLK	-2.278
MATN4	-0.8695
GPM6A	-0.31025
GBP4	4.23366666666667
TMEM162	0.205333333333333
PKP2	0.0415
HRASLS	0.384444444444444
MMP1	0.92775
SFXN3	0.4114
FSD1	-1.71433333333333
ST6GALNAC3	-2.37016666666667
CA12	3.0378
NCOA6	0.32475
C19orf58	0.0511
PPP4R1	1.018
MAN1A2	0.0923333333333333
IKBKAP	-0.76525
UPF1	0.180166666666667
KIAA1219	0.73675
WNT16	0.592
SNW1	0.024875
IL18RAP	2.594
RPP30	-0.414875
CDC40	0.00107142857142856
SETD3	0.660333333333333
SLAMF6	0.75025
ELK4	0.247
TRIM47	0.735666666666667
ACOX3	2.06325
TRIM6	1.36975
KIAA0372	-0.303833333333333
TP53AP1	-0.335125
SMURF2	-0.2205
ADAD1	0.46625
EBP	-0.7608
KRTAP13-2	-0.685
FLJ36874	-0.356
TOR1A	0.067
P2RY4	0.7765
GPBP1	0.38225
TRPV1	0.25075
ADAMTS12	0.972
PES1	-0.7437
ATG4A	1.10416666666667
MAGEA10	-4.5885
WFS1	1.8055
CC2D1B	0.0358333333333333
PABPN1	-0.230375
SLC25A30	-0.0155
SLCO1C1	-0.613666666666667
SLC22A5	1.83625
KIF23	-0.999333333333333
SYN2	-1.3465
ASPN	8.20233333333333
CENTG2	1.0415
QSOX2	-1.4432
FLJ10815	0.801833333333333
STK24	0.641875
SPEG	0.4431
STK10	0.208
DACT2	-2.358
AAAS	-0.8445
SSX3	-1.784625
ABCD3	0.0832
C4orf12	0.402375
PARVG	1.1565
FIG4	1.076
C9orf46	0.90875
TMCO6	-0.604
IGHMBP2	-0.88325
DUS2L	-0.177
FAM3C	-0.42375
TMEM16D	-2.57628571428571
DCTN4	0.3435
KCNH3	-0.129
EIF2AK2	1.6935
AP1S3	0.67975
CST4	3.536
PAM	0.204125
NUTF2	-0.0295
CITED2	-0.3665
SLC39A4	-2.14325
C2orf52	-0.4745
GRM3	-0.299
C12orf49	0.992375
CCDC49	1.9936
GRAMD1B	-1.607375
FNDC4	0.23875
SIAH2	-0.065125
GDPD4	0.37975
C21orf87	-0.353125
ATP5A1	0.136
C16orf63	-1.410625
LOC388135	-0.137166666666667
ATP5J2	-1.14375
MMP3	0.8895
EMID2	0.16675
CRHR1	0.60025
WDR70	-0.146
C13orf31	1.7335
ZFAND1	-0.139
CCL18	4.21633333333333
C3orf49	0.6425
RINT1	-0.872
KIAA0408	-1.95233333333333
F13A1	4.9701
SLC10A1	0.0818
OGN	-0.29925
GIPC2	-2.33633333333333
XPO6	-0.465333333333333
LCE1A	1.0315
FMR1	0.4949
LOC374920	-0.169
DUSP3	0.083625
ANKMY1	0.4135
C7orf50	-0.4965
BBS9	-0.3536
UNC119B	-0.733375
C9orf72	-0.176375
MGC35440	-1.1595
ENTPD6	-0.099875
PPP1R2P9	0.192
ERCC4	0.617
FAHD2B	-0.6625
HMHA1	-0.662
HACL1	-0.991
RAD23A	-0.0718333333333333
FAM83B	0.85025
PPP5C	-0.158
RNASEH2C	-0.949875
C9orf153	-0.02325
SCAMP4	0.5435
GHITM	0.3641
NDUFB7	-0.050375
ADCYAP1	-0.3155
SP110	3.4145
MAP3K7IP2	0.81025
DHH	-0.00750000000000001
AGRN	1.25971428571429
WDR33	0.114166666666667
CEP290	0.168166666666667
PRPS1L1	-1.9035
KLRA1	-0.5725
GPR97	0.429
CHD7	-0.66825
TLR10	1.03075
SLC30A8	-0.409
HIC1	1.358
IAPP	0.367
RXFP4	0.42775
GP1BB	0.77275
SHQ1	0.357
NKX2-3	0.422166666666667
API5	-0.07175
FTHP1	1.2005
MOV10L1	0.1068
TRIM6-TRIM34	3.18633333333333
ADHFE1	0.269
FAM117A	0.9505
DDI1	0.409166666666667
CDON	-1.1095
TRIM73	-0.8005
IGKC	5.2335
MMP14	0.862916666666667
DYNC1LI1	-1.64025
C11orf66	0.71975
TRBV3-1	-1.14033333333333
FASTKD5	-0.033
BIVM	-0.37075
LHX4	0.05425
CXCL2	-1.7473
RAB2B	-0.0938333333333333
IZUMO1	-0.945
MAP3K15	-2.542625
FAM19A2	0.675166666666667
ZC3H8	-0.481333333333333
ZMAT1	-0.143625
SPINK5L3	-2.55575
SLC10A6	0.892
APPL2	0.2205
CARD10	-1.23083333333333
LOC402176	-1.58325
EEF1D	0.4442
RAB6A	1.2354
C12orf5	0.327875
PAPOLG	0.4795
MSRB2	-0.385
BCR	0.789444444444444
PUS3	-0.607
TIAM2	0.384
ZNF317	0.433666666666667
CHD2	0.061
FZD5	-1.64740909090909
NUDT8	-1.88975
ZNF763	-0.281
PRC1	-0.814111111111111
ABCB9	0.453666666666667
SPATA3	0.405
TRAK2	-0.192
STAB1	2.71125
LRRTM2	-0.130833333333333
psiTPTE22	1.12975
DBI	0.6895
SERPINA11	-0.87975
NAT5	0.18
C20orf58	-2.0025
RPS6KA4	0.186166666666667
FLJ90650	-0.257
TGFBRAP1	0.42775
CHRDL2	-0.4905
FAHD2A	-0.8235
CNTN1	-0.0475
BBS4	0.1696
TMEM181	-0.2745
MINPP1	-0.30075
MPHOSPH6	0.535833333333333
HOXC10	1.6001
ITPKB	0.63675
CLPTM1L	0.094875
MEOX2	-0.245833333333333
ATP6V0C	0.6105
PRPF8	-0.776833333333333
TMC5	2.59725
FKBP3	-0.17725
PLEKHB2	0.27225
OR4D6	0.4315
ZNF544	0.1186
D2HGDH	-0.238
RPL18A	-0.7322
HEL308	-0.4955
MPP6	-3.35625
TCERG1	-1.4155
KRT16	-1.13966666666667
KLF17	-0.99675
KLF5	0.893875
CDR1	2.16125
VCX3A	-4.637
FBLN2	2.43675
C14orf104	-0.27675
HBE1	-4.4363
OR4S2	0.8035
C1orf108	0.410166666666667
ROBO4	3.09183333333333
CPEB4	0.022375
C11orf80	0.616666666666667
BCKDHA	0.316
MYOC	0.265
GIF	0.652
CKMT1A	-2.1445
RPL3	-0.5231
THBS1	2.977875
APOO	-0.68325
ARMCX1	1.32425
HSZFP36	0.88475
SNAPC5	-0.1665
EIF4ENIF1	0.11575
ZNF433	0.52975
TNFRSF21	-0.48
TMPRSS7	-2.013
SPATA18	1.7494
HPDL	-3.9145
MKL2	1.7957
TBX3	2.25692307692308
C21orf93	-0.0176666666666667
DAXX	0.05475
ELMO1	-0.16125
RGS13	2.12066666666667
TAF11	-0.327
UNC13A	-2.426875
LOC653314	1.3808
ORC3L	-0.134
IMAA	-2.665
TARBP2	-0.1955
CABIN1	-0.4206
TRIOBP	-0.226875
HIST1H2AC	1.984
RGS22	-2.84816666666667
NCOA1	1.16866666666667
IL25	0.219
SNCG	0.2445
GPR6	0.6245
AMDHD1	0.5105
CHEK2	-1.908
C6orf142	-1.299
DRD4	0.70975
C14orf68	-0.95175
GDF11	-2.068
SEMG2	0.488
CD247	-0.91125
CDAN1	-0.2655
RBMX2	-0.385833333333333
TGS1	0.15825
OIT3	0.4855
SYF2	-0.12625
MCM4	-0.803875
PKHD1L1	0.557125
CEP192	-0.685833333333333
IFT88	-0.0475
RPL9	-0.541428571428571
RAB32	0.887625
DDX43	-4.673
P2RX2	0.296833333333333
OR5D18	0.452
UBE1	0.760666666666667
SLC24A1	0.24375
ARHGAP5	0.0845
CETP	-0.84825
KIAA1731	-1.184
SLC9A4	0.2615
PTPN6	1.08975
BAHD1	0.098
GRIK3	0.266
CACNB2	-1.2461
PDE10A	-0.40875
DGCR14	-0.66975
PCDHB9	0.393333333333333
RHOQ	-0.0693333333333333
MAP3K4	0.1875
KTI12	0.226833333333333
RPL23AP13	-1.989
GNG11	-1.10375
CLCN3	0.9605
GPAM	-0.187
VSTM2A	0.174
SLAMF7	3.12433333333333
INTS2	-0.255
PPP2CA	0.1638
LRP12	0.250133333333333
SEC14L2	2.35744444444444
DKFZP586H2123	2.38775
MC3R	-0.0395
CIRH1A	-0.821166666666667
HIST1H2AB	1.271
POLH	0.115875
MGC16703	-1.91483333333333
SNAPC2	0.2475
FILIP1L	1.7405
RASGRP4	0.3505
LRRC1	2.22725
GAS1	0.967
PRAC	-0.573
DGKA	-0.316666666666667
NT5C3	-0.1325
PEG3	-3.89833333333333
NADK	-0.5135
PRR17	0.5705
LOC374569	-0.33675
SGSH	-0.300833333333333
NLRP8	-0.765
GALT	-1.4103
MCF2	-2.2735
ZNF263	0.41725
TACSTD1	1.14783333333333
TYR	-6.1342
ATP6AP2	0.256
RNUXA	0.01525
ABHD10	0.00889999999999999
GDPD2	-1.205
SLC35C1	0.07425
UBE2A	0.57375
HERC5	1.07816666666667
FAM112B	-3.05566666666667
FBXL16	-0.82975
DKFZP434A0131	-0.7795
ELA3A	-2.0645
RBM41	-1.526875
HAO2	-0.14025
RNH1	0.316125
SHANK2	2.43466666666667
OSBP2	-1.60675
DAK	-0.588166666666667
C3orf58	-0.902916666666667
TCL1B	-0.5
KBTBD2	-0.137375
SUGT1L1	0.08675
UBE2E2	1.63
MYL9	2.52325
CDC23	-0.507833333333333
PBXIP1	1.2177
CXorf40B	0.369
NBL1	0.82425
RTBDN	0.337
RAB11FIP5	0.748875
TTTY13	-0.513
SCOTIN	0.571
SOHLH1	-0.788166666666667
CDKN1A	1.97385714285714
NCK1	0.0285
ZNF550	0.47
SAPS3	0.09525
SPIN3	-0.062
MAGEE2	-0.39525
MIS12	-0.905166666666667
OR8H2	0.2315
KIAA0774	1.74633333333333
UNC5D	-3.76
CUL7	-0.169
LIPC	-2.5705
DIO1	-2.0625
C20orf11	0.0243
CTRL	-0.381
HS3ST2	3.09925
PAK4	1.08483333333333
CCRL1	4.47375
RNF10	0.515125
ZNF567	0.1225
ZNF660	-0.4895
TCEAL3	2.6965
MAGOH	-1.26866666666667
CENPB	0.213833333333333
C19orf7	0.59725
LOC388965	0.14125
ZCCHC13	0.981
JMJD1A	-0.1449
HIST1H4H	2.038
TBRG1	-0.3952
GPC3	-4.7185
TAF1C	-0.234625
EBNA1BP2	-0.349666666666667
CIAPIN1	-0.055
PDGFRA	-0.114
CSTB	0.019375
CENPI	-1.771
GTF2E2	-0.814166666666667
RPP21	0.18825
CCNF	-0.293333333333333
KCNQ3	0.7075
FAM79A	1.49425
SLC22A12	0.674
NOVA1	-0.765666666666667
FZD3	0.3229
AKAP8	-0.545
SOCS5	0.22425
CFDP1	-0.8195
DLG5	0.507
PGM5	0.139333333333333
C1orf144	0.56525
HDAC10	-1.1425
RND2	-1.17325
C20orf199	-0.75825
RNMT	-0.3525
SLURP1	0.565375
ASTN1	-0.821714285714286
SH3BGR	-0.1795
MYCL1	-0.92525
ZHX1	0.511
CENPK	-2.41375
FOSB	1.143
LOC643406	0.182625
C2orf59	-0.661375
TMEM135	-1.179125
SLC27A2	-0.174
KRT33A	2.1805
OVOL1	2.318125
PAMCI	-3.0895
S100A7	-0.785
ZNF789	-2.0755
HARS2	0.3985
RPL23A	-1.11033333333333
TCF23	0.20325
UPF3B	-1.139375
C17orf78	0.331
HLA-DOB	0.773833333333333
C14orf142	0.6
TEKT5	0.091
DMWD	0.267
POLD1	-1.41666666666667
GSCL	-0.4315
CALD1	0.8068
SCRT1	0.389
AIG1	0.79775
UNC84B	-0.23325
ZNF404	1.35875
TMED6	-2.68425
KIAA1462	0.863
LRRC27	1.476
PYGO1	0.011
PIGU	-0.125333333333333
ALAS2	-3.60916666666667
WRNIP1	0.33825
CNNM3	0.4415
ZNF2	0.711
ST3GAL5	-0.556666666666667
MRPL23	-0.262
TSSK6	-0.641
PSMA6	-0.1525
C16orf70	0.031
KIAA1602	0.2115
ALMS1	0.0543333333333333
DCN	2.825125
TMEM132D	-0.95375
SUCLG2	0.439
ABHD14A	-0.445
DEXI	-0.855333333333333
AMPD2	-1.11083333333333
IFNAR2	0.105833333333333
CYB5A	2.0126
TLOC1	0.63495
NXF5	-0.217333333333333
NRBF2	0.5555
KCTD3	0.89825
ITGAE	-1.52033333333333
SLC30A3	-2.11316666666667
ZRF1	-1.621
IFRD2	-0.499
XAB1	0.09775
PYCR2	-0.339
SERPINB3	-3.053
TMLHE	-1.3342
GEFT	-1.834625
ABCA5	-2.082625
EMR4	0.456833333333333
TSFM	-0.5895
HIST3H2BB	0.629
ARHGEF19	0.44025
TSPAN17	0.632666666666667
ABCC8	4.02475
MAP1S	0.792166666666667
C22orf36	-0.52875
BNC2	0.272071428571429
HIST1H4A	-0.178
NDUFS3	-0.1235
WDR3	-1.4335
XKR4	-1.412
TTC33	-0.541428571428571
STMN2	3.0415
CPN2	-0.588333333333333
HSPC105	2.71725
PCOLCE2	-3.20575
C3orf55	1.336
KLHDC9	3.1135
TBC1D23	0.4035
ATXN2L	-1.23583333333333
MAP2K3	-0.201583333333333
SCAP	-0.1325
ZNF486	0.346833333333333
C20orf96	0.1045
NARS	0.07875
ADAMTSL1	-0.734714285714286
PRCC	0.243
CCDC126	0.819166666666667
ZNF675	-0.25775
CALCOCO1	0.481
ANKRD43	3.58825
CWF19L2	-0.654666666666667
ZBTB32	2.03066666666667
BRAF	-1.3895
ODF4	0.64225
MGC14376	1.4535
HORMAD1	-2.244
AAK1	0.403416666666667
PEBP1	0.06575
TNFSF5IP1	0.0255
DKFZp564N2472	0.6905
RMND1	3.097875
IGKV1-5	4.62525
COL1A2	3.40491666666667
SERPINA5	-3.77975
AANAT	0.584
C19orf21	2.27266666666667
GEMIN5	-0.281
UBR4	-0.383666666666667
LTBP3	0.3565
AMHR2	-2.27416666666667
PROCR	-1.2375
MYBBP1A	-1.0155
C20orf39	1.57566666666667
ZNF697	-0.434125
PASK	-0.3927
ZNF776	0.000166666666666667
RFXDC2	-0.121375
KIAA0467	0.269
C10orf96	-1.421
ZNF503	-1.16975
GULP1	-0.5445
KCNE4	0.170166666666667
DKFZp434K191	-2.048625
LOC196913	-0.494
BHLHB4	0.552
CH25H	0.34175
LOC81691	-1.06666666666667
ALPL	0.3695
COL12A1	3.148
FOLR3	-1.78583333333333
GPR123	0.186875
TRIM62	0.733428571428571
ABLIM1	1.17016666666667
MAST3	-0.94225
RHBDD1	0.9475
LOC338809	0.051
RYBP	1.0715
TTC26	-0.34
ZNF22	0.664666666666667
ISCA2	-0.1885
RDM1	-2.5535
PIGM	1.94375
GNB3	-0.916
ACTR2	0.3997
HMGB1	0.4863
EDG1	1.87866666666667
SOAT2	-3.53225
OR10AD1	0.8145
RAP1GDS1	0.933
LCE1F	0.901
ESM1	-1.404875
RCN3	2.49325
CREBL1	-0.15975
DBNL	-0.361
PTGER3	1.959
USP30	0.657666666666667
BCL2L12	-0.602166666666667
KIF26B	3.07825
ZNF416	1.31375
ZNF225	0.343
C17orf70	0.278
ZNF554	1.0205
RAE1	-0.708666666666667
TNIK	0.937833333333333
ACTN3	0.939
MGC45922	0.632
CCNA1	-0.360666666666667
RYK	-0.124166666666667
IL26	0.277
LRP3	0.854166666666667
QARS	-0.18575
SOX7	0.6445
BID	-1.377875
OR2S2	0.1425
CXCL14	2.93125
C11orf47	-0.4545
MGC29891	0.400833333333333
HSPB8	2.8513
PRDM14	-1.64
NUFIP2	0.50875
MNAT1	-0.520428571428571
ZDHHC2	-0.618333333333333
MBNL2	1.06475
ADD3	1.0195
CSNK2A1P	-0.54125
KLK6	-0.675833333333333
TMEM111	0.391
KIAA1279	0.6815
NUBP2	0.0461666666666667
RAB42	-0.405
ID3	-0.3474
TM9SF1	0.4275
MDP-1	-0.8935
POU4F2	0.756
IQCK	0.80775
C16orf14	-0.85025
CAPN3	-1.4255
FAM43B	-0.53675
RECQL	-1.0785
AP1G1	0.731
CTNNBL1	-0.339833333333333
ECHDC1	-0.576666666666667
SMARCC1	0.1885
FOXQ1	-0.725375
GNAI3	0.0333333333333333
POLG2	-1.533
CD4	1.349875
ITLN1	-0.0775
EBI2	3.8355
IRF1	1.79225
PTPRE	1.6207
PTK2B	-0.62025
NXNL2	-0.7225
SOX4	1.25172222222222
TSPAN3	-0.388833333333333
SH2D1A	-2.35616666666667
C8orf58	-0.785166666666667
USP20	-0.76775
DUSP22	0.0161666666666667
CALB1	-2.25083333333333
L3MBTL2	0.25675
MCRS1	-0.015
TMEM118	-0.853666666666667
C18orf8	1.04133333333333
FLJ10241	0.023625
GJA12	0.77675
PKD1	-0.374666666666667
ZFP3	0.2015
JAM3	-0.985375
LAPTM4A	1.143
DIRC2	-0.058
KIAA2022	1.75566666666667
MYOM1	-0.094
TRPM8	-3.29283333333333
MOP-1	1.101
PHKG2	-0.1865
ZNF650	0.4515
KIAA1522	2.269625
PSG8	-0.892333333333333
DDX19B	0.335
MOBKL1B	-0.2575
DIAPH2	-1.06983333333333
PTPN12	-0.52025
CLN8	-0.4275
CRYZL1	-0.274333333333333
CRY2	0.604166666666667
FCGR2B	4.186
PNPLA4	0.46375
ZNF454	-0.3645
DKFZp434B1231	0.17675
CLDN11	0.141
RFWD2	0.078
CIB2	-0.764666666666666
MXRA8	3.30925
HRK	0.656625
MAML2	-0.297
C4orf31	-0.93825
C6orf192	-0.17225
COG6	0.53725
FAM5B	-0.20225
NFATC1	1.0916
SEPT10	-0.515
SCYL1	0.4484
RPP40	-0.46425
SCOC	0.548
KIAA1450	0.26825
CTDSPL2	0.17425
TBX5	1.856
NAPG	-0.35375
RHD	-4.14066666666667
C14orf45	1.83666666666667
ZBTB22	0.844
PLCG1	-0.8745
ANKRD10	-0.828375
AQP7P2	0.26175
TAGLN2	2.03183333333333
HTR2C	-1.9165
SLC16A7	-1.487
C17orf83	-0.339
TSGA14	-1.00416666666667
MDH1	-0.10625
PPP3R2	0.223166666666667
DCBLD2	-2.15321428571429
RBM33	-0.639125
DPH3	-1.30275
SYT10	-1.0965
FMO4	1.5325
THYN1	-1.542
DRD5	-2.881
OTOR	0.1325
PGRMC2	0.4452
KATNAL1	-0.69425
PAQR6	-0.98025
UBE2I	-0.631
C14orf28	-0.09025
C8orf70	1.0505
FLYWCH1	-0.505375
ANGPTL3	-0.89575
GLRX2	-0.478666666666667
ATP11A	-0.878928571428571
ARL5B	-0.370375
MUC16	-2.8875
SLC25A5	-0.136928571428571
ACRC	-0.75825
MYO1C	-0.04625
FAM89B	1.24166666666667
FAS	1.15575
KIFAP3	1.28775
GLRA2	-0.0975
BTN3A2	0.9879
CNKSR3	1.207
CSTF3	-0.393333333333333
ARPM1	1.38775
KIAA1530	-1.2905
C9orf150	3.42416666666667
PRKCI	0.31275
tcag7.1015	-0.64925
SOD3	-0.972
ZNF574	0.6385
CYP21A2	2.45825
RPL12	-0.784
COMMD2	-0.73575
WIZ	0.30825
LOC344405	-2.63475
ALDH4A1	0.0221764705882353
CRYAB	2.20425
COPA	1.45386666666667
PCDHGA7	0.661
KIF11	-0.88925
RASD2	-0.213125
SLC26A3	1.132
ZNF175	0.081
JAKMIP2	-1.59475
C8orf4	3.85833333333333
PTHLH	1.04525
SLC40A1	3.099
OR7D4	0.300666666666667
PCDHB17	1.777
CD36	3.18407142857143
C6orf203	0.792
PRKG2	-0.003
LOC400566	0.2675
ANAPC13	0.16425
SLCO3A1	-0.887
ZNF692	-1.3285
FANCL	-1.022
SH3GLB1	0.3715
C12orf61	-0.478
KBTBD6	-0.38375
SUPT5H	0.607375
XRCC6	-0.4925
HUS1B	2.8583
FAM133B	-0.868214285714286
LOC728276	-0.1205
KCTD18	0.65475
SOS2	0.457333333333333
CCDC99	-1.4135
C1QTNF5	3.682
NNAT	1.32166666666667
USP16	0.51925
LARS	-0.4565
ZBTB2	1.156875
ABO	0.318
TRAF3	0.078
GALNT5	-1.321
NAP5	0.511875
ALG14	0.102166666666667
KIAA0515	0.0444230769230769
WDR75	-0.699
TEX261	0.35975
LY86	0.9115
LOC389072	-0.985
FLJ13611	0.09275
MRGPRX2	0.8915
SNRPA	-1.1355
OR2G2	0.268
GPRASP2	0.68575
C7orf42	-0.1931
C9orf163	-0.4225
CYP11B2	-0.681
FCRL3	1.12233333333333
PRDX1	-0.236
FGB	-6.66383333333333
COX17	0.436666666666667
C16orf33	-0.49625
PIWIL1	0.361166666666667
FOLR1	-2.78516666666667
KIAA0082	0.4615
FREQ	-0.873333333333333
TMCC2	-1.1845
TCF12	0.333583333333333
ZNF721	0.46575
FAM130A2	0.07925
POU4F1	-3.23525
SNRPF	-1.17725
SGIP1	2.89316666666667
ZNF641	0.980833333333333
EMG1	-1.5545
PRRG4	1.0435
HIRA	-2.988
MYNN	0.841666666666667
AEBP2	-0.324083333333333
TBXA2R	0.0391666666666667
ISL2	-1.664
PCDHB11	0.3305
RNF144A	-0.34
MARCH5	0.82025
DULLARD	-0.527333333333333
DCLRE1B	-1.177
ITGA8	0.22325
TP73	0.428
PRKCD	2.0165
NDUFB4	0.038
ATP13A4	1.222125
ANTXR2	-0.512166666666667
COL4A3	-0.528833333333333
MYO10	-1.0918
SLC6A18	0.53025
PEX1	-0.917
TMEM74	-1.4945
RBM19	0.3175
TAPBP	0.6041
RUNX1	-0.121375
MID1	-2.16483333333333
GPR64	2.0085
RASEF	3.92125
GABRG1	0.211571428571429
MYO16	-1.57133333333333
DBF4	-1.898
TSHZ2	2.99725
RIPK2	0.685625
PPTC7	0.0263333333333333
KIF4B	-0.241
LRRC31	3.089
ZNF540	1.21425
EFNB3	-0.0696666666666667
LOH12CR1	-0.424125
STON2	-0.801833333333333
GLP1R	0.31325
CSTF2T	0.67825
IREB2	-0.78375
GRSF1	0.43675
PDCD7	-0.744833333333333
LRRC43	0.6045
CNR1	0.000833333333333329
IL1F7	-0.7525
C12orf64	-0.79375
FAM69B	-1.33475
NR2E1	-2.2962
MS4A6A	2.7226
FTL	-0.2633
C7orf36	0.01425
PCLO	0.2841
DYRK2	1.17516666666667
ARIH2	0.0435
SAMD7	0.77
SCNN1D	-0.76725
SLC32A1	-0.761714285714286
C22orf25	-0.423
MRPS18A	0.0611
GPR112	-0.3395
EARS2	-0.5555
ERN2	0.675
ATPBD3	0.0805
PRH2	-0.284
CDKN2D	-0.042
PGLYRP2	-0.234
TRIM40	0.173
SEC14L3	0.4816
SLC22A1	-0.26
BTN2A3	0.34875
RASA4	-0.536
CCNL2	-0.812333333333333
MYBPC3	0.6845
GJA4	2.74525
CDC42SE1	1.521625
TRPV2	-1.418
MYPN	-3.9288
SIM1	0.4375
CDADC1	0.157833333333333
ZFHX4	0.91925
NIBP	1.60633333333333
ADAMTS19	-0.91275
ABTB2	-0.9745
TSPYL2	-0.232125
EIF2S3	-1.5129
SOX30	0.546
AP2A1	0.312
DKFZP564O0523	-1.37516666666667
LOC285398	-0.077
CDH18	-4.79025
CHL1	0.0877142857142857
GATS	-0.1979
TBC1D2B	0.202
OR1J1	-0.446
GSN	1.0115
DPCR1	0.161875
GARNL4	-0.330333333333333
SMARCA5	-0.324
PLEKHG3	1.0875
ZBTB45	0.872
FRMD6	0.693833333333333
PLS1	0.0956666666666667
DGKZ	0.312833333333333
EFNA1	2.1602
WDR85	-0.771375
ANK2	-0.48925
PAGE4	-0.966
SENP6	1.04466666666667
AKR7A2	-0.3765
FKBP10	-2.241
VEGFC	-0.787166666666667
LARP1	-0.1184375
SRBD1	0.13075
ITGB6	3.0115
SLC1A2	-0.978785714285714
INVS	-1.07633333333333
MPO	0.407
MOBKL3	0.4159
CUTL2	-0.445625
KLK2	0.0875
VIM	-0.809
REG1B	0.2896
PCDHGC4	0.609
C3orf34	-0.471666666666667
SUMO3	0.303333333333333
CST9L	-0.7395
MLL4	-0.03225
SPR	0.618833333333333
SAMD9L	1.8135
ABCE1	-0.31125
SUPT3H	-1.07966666666667
ACTBL1	0.65175
ADAMTS4	1.01333333333333
SLIT3	3.0915
RHEBL1	-0.635
NPM2	-2.1305
MAN1C1	-0.072625
KIAA1856	0.9305
HSPA6	1.889
LOC388152	0.251
C10orf140	-2.122
ZDHHC12	0.245
LIN7A	0.557
PHC2	0.419333333333333
SPHK1	0.585
TRIM26	1.1788125
FAM83E	-0.7405
C18orf24	-1.36316666666667
ZNF578	0.841666666666667
ORAI1	0.10625
RUVBL1	-0.19
C7orf20	-1.10883333333333
APAF1	-0.7335
SLC36A4	-1.71566666666667
MYH11	4.09483333333333
NEK1	0.3374
MPP2	-1.26725
C12orf24	-3.40775
TNK2	0.5191875
ZNF289	-0.1175
MATN3	-0.76
IFNGR2	1.05066666666667
ITPR1	2.985125
EBF3	2.5148
TBC1D20	0.208
OR10P1	0.4845
DDAH2	1.816
SHPRH	-0.60675
STX7	0.173
LOC554248	-1.7855
BCAR1	0.28675
ATXN3	-0.126916666666667
TRIM27	0.68
CDC42EP2	-0.003
CHP	0.336214285714286
SOX17	1.72675
ZNF259	-1.11933333333333
CHCHD1	0.248375
ZDHHC19	0.574
GBP2	2.1395
GARNL3	0.072375
MRC2	0.732
C1orf52	-1.325
AOF2	-1.03833333333333
LRPPRC	-0.338
ACVR1C	0.3345
TM4SF18	2.33466666666667
TMEM169	0.00449999999999999
PPP1R16A	0.21825
EBF1	0.6845
RRS1	0.332833333333333
SNX2	0.14325
OR2T2	-0.218
RBX1	-0.78175
ANKRD54	-0.0683333333333333
TSNAX	0.0805
TMEM83	-1.8005
ZBTB7A	0.69875
ATM	-2.37372727272727
LOC338328	1.96316666666667
TIE1	0.972333333333333
HIST1H3G	1.47016666666667
PASD1	-4.4075
TINAG	0.07825
PCDHAC2	0.1915
LRRC15	1.3895
WBSCR17	-0.83925
TFF2	0.4245
PARP2	-1.0015
NDFIP2	0.601875
PCDHGB2	-0.269
WDR60	-0.8
MAP7D2	-2.0104
USP45	-1.188
GSDML	1.24375
TNS1	-0.0078000000000001
PLCD4	1.62625
IQCD	0.144833333333333
SMPX	-2.898
CD9	1.44266666666667
SRGN	1.384125
CASP7	1.940875
INOC1	0.491166666666667
DKFZp451M2119	-1.05375
VMAC	0.3435
USP53	0.8895
CAMK1G	-0.160125
TMEM106A	0.403833333333333
CDC20	-1.0068
ACSL5	-0.938833333333333
CBWD5	-1.08775
C1orf87	-1.84125
KIAA1274	-0.0705
PRUNE2	-2.28092857142857
LYPLA2	0.515166666666667
DOK6	-1.00966666666667
GPR149	-0.391
FAM30A	3.41325
TMEM129	-0.195
SLC35B3	1.5655
ACPP	-0.6363
LOC200261	-2.3485
SLC4A7	-0.5842
CCDC40	2.78
GART	-1.426625
THOP1	-1.346
SCARB1	-1.40425
CACNA1F	-0.00699999999999997
TRIAP1	0.1795
SYT14L	0.209
SFRS8	-0.185333333333333
PBOV1	0.55625
GOLSYN	1.1025
GJB7	-1.2695
