Hybridization REF	TCGA-A1-A0SJ-01A-11R-A084-07
RAB11B	0.278333333333333
ASB15	0.757
ITGB3BP	-1.7715
UBASH3A	-1.352
YWHAB	1.634
TPRX1	-0.168
LY6G5C	-0.124375
SLC7A2	1.546125
CLK1	0.7438
HSD3B7	0.2235
VDR	1.68725
C16orf74	0.8945
ACE	0.2755
PSMA2	0.162333333333333
CCDC131	1.2035
ZNF213	0.696166666666667
EML2	-0.88275
ALS2CR13	-0.0105
GLYATL1	-2.0115
DSPP	-0.0495
DHFRL1	-0.6265
C10orf30	1.0605
SH3RF2	-1.0825
LOC197322	-1.07616666666667
DLL3	-0.086375
TIGD7	0.057
GFRA3	-0.1055
CPA1	0.753666666666667
RTN4	-0.569
PPT2	-2.11333333333333
FASLG	1.26041666666667
FOXP4	0.189125
RPL26	-0.4785
GNL3L	-1.8775
FMR1NB	-0.304333333333333
CD163	7.01325
SGPP2	0.6005
GIMAP2	1.3835
CD37	0.6635
DPT	4.31541666666667
NBLA00301	2.36925
RGS5	3.28183333333333
C9orf4	0.539
ACTL8	-3.76333333333333
PRKAR2B	1.077
OPLAH	0.491666666666667
C20orf134	1.90675
SPACA5	0.37575
TBL1X	1.11983333333333
TSPYL3	0.375
CHCHD3	-0.90225
CRKRS	0.537
GPR65	3.88425
DFFA	-0.99725
FUT1	1.38775
C6orf204	0.494833333333333
TMEM51	1.44125
ZNF580	-0.20825
CMTM2	0.466
C20orf200	-0.7405
EZH1	-0.208
FDX1L	-0.7035
MRPL32	0.4055
PCAF	-0.1578
ALOX15B	1.90566666666667
CD59	1.15345833333333
CDK9	-0.118875
ERP29	-0.727833333333333
TTR	-5.8995
BCMO1	0.7245
DDIT4	-0.712
PTGDS	3.37125
C3orf63	0.1995
BST2	-1.192375
CYP1A2	-0.214833333333333
C5orf25	0.314
STX1A	-1.13388235294118
OR2A12	0.044
SH3BP5L	-0.385
SERINC5	1.589625
USP6	-0.3353
MRPL3	-0.355666666666667
POMP	0.28675
INPP4B	1.788
GMPPB	0.33925
EAPP	0.875
AHSA1	-0.513
ABCA11	0.031
SLC5A6	-1.01366666666667
HIVEP2	1.22525
SUMO2	0.538875
KIAA1822L	-1.91033333333333
C11orf67	3.189
TXK	0.154625
PHCA	1.84
ICAM4	-2.54883333333333
FPGS	-0.273333333333333
SNRPA1	-0.711
KCNJ4	-0.61
KIF6	0.0131
HIST1H2BG	-1.53166666666667
SLC5A5	0.61125
ZNF354B	-0.0438333333333333
IL12RB2	0.14975
C11orf76	-0.0443333333333334
GAL3ST2	0.242
AIFM2	0.151875
SYNC1	-0.576625
UBL3	1.2555
PIK3CG	-1.50216666666667
NLN	-0.4766
BCORL1	0.268
CD5L	0.0415
ZNF238	-0.512333333333333
KIAA1394	-0.74625
C16orf55	-0.4285
CYP3A7	0.04075
KRTAP3-1	-2.046
TFDP1	-0.212166666666667
MND1	-1.97825
NODAL	0.038
GTPBP4	-0.761
TUBGCP2	0.705
SLITRK5	-3.48525
CIC	0.0895
CD79A	0.973333333333333
SAMD14	0.1995
TNPO3	-0.7325
OR10G3	0.257
OR10G8	0.5655
CCDC111	-0.1885
HOXC9	-0.601
DCUN1D1	0.707
CYB5R1	2.005
TSR2	0.11575
DAB2IP	0.5618
SLC6A5	-0.138
RAB3D	-0.17075
DCUN1D4	-0.685
ERBB3	0.7515
SDC1	2.38358333333333
ATP6V1H	0.949833333333333
SYK	0.258
ST20	-0.9595
C13orf30	-0.0345
WDR40A	0.584
ADMR	0.3585
LOC388335	2.95
ACSM1	2.5115
TDG	-0.815833333333333
FLJ11235	-0.0015
MRPS5	-0.794833333333333
AGPAT2	-0.0636666666666667
SLC12A1	0.401375
CYP27A1	-1.401
THAP7	-0.04775
XPO1	-0.515166666666667
ALMS1L	0.500833333333333
C1orf2	-0.52275
ZNF777	0.249166666666667
CAMK2A	-0.138833333333333
SMC1B	-0.882625
IHPK2	-0.0102
LEMD1	-1.9265
NKD2	-0.3231
CLU	2.05864285714286
ARMETL1	1.0165
PABPC4	-0.967
CXCL12	2.48016666666667
TFAP2C	3.6278
TTTY8	-1.382
ABCB10	0.1247
ENDOD1	0.791
IDI1	-0.5135
KCTD6	0.621666666666667
CCDC105	-0.434
ULBP2	-1.4775
ZDHHC5	0.176
WNT8A	0.0615
COMMD10	0.48625
KLHL12	0.026875
GPR50	0.275
NR5A2	0.246
OXGR1	0.598166666666667
EHD3	-0.042
CAPRIN2	-1.117
KLRC3	-0.92625
SF3B1	0.638857142857143
IPO7	-0.544
ALDH1A1	-0.073
ANKRD5	0.676375
TSNARE1	0.2915
DDEFL1	-0.67
RNASEL	1.2635
DNAH9	-0.718
HELLS	-2.206
TNS4	1.799
NAV1	-0.087
KIAA1409	-0.2875
C20orf26	1.06866666666667
TUBG1	-1.10175
IRX2	2.46325
CNGA4	-0.0605
MGC50559	1.36133333333333
OR4K17	0.0576666666666667
TM2D2	1.33775
FAM32A	-0.514
TXNDC14	-0.4305
CCBL1	-1.436
ANK1	-0.9449
PRSS23	2.577
PPM1L	0.752
SPATA20	-0.30775
APCS	-0.00774999999999999
C14orf122	-0.82
PSMB5	-0.00837499999999999
C6orf10	-0.1679
SETDB2	1.135
SPNS3	-1.21325
SGMS2	-0.0858333333333333
MXD3	-1.0705
MON2	1.0709
CARTPT	-0.05075
HNF4A	-0.938833333333333
RABEP1	-0.4987
TNFRSF10B	-0.87625
USH1G	-0.0535
PPAP2B	-0.496166666666667
TMEM16K	-0.4115
CTDSP1	0.660833333333333
CDK5R1	0.115666666666667
GABRR1	0.538
OPN1LW	1.4275
FAM98C	0.91125
DBN1	-0.969
ACAD10	-0.883833333333333
QTRTD1	-0.53125
WNK3	0.935
RPS19	-0.65775
C1QB	2.692375
OTUD5	0.079125
SLC41A2	1.10433333333333
TMEM22	-0.664666666666667
KHSRP	-1.35991666666667
TNFRSF11A	-0.492333333333333
FBL	-0.886666666666667
IBTK	0.762833333333333
OXER1	-0.386
CBLN4	0.284
GPR172B	0.619833333333333
CFTR	-0.64375
VSX1	0.953
CAMK1D	-0.7965
LOXL3	-3.04875
RTP4	3.472
SLFNL1	-0.18125
KIAA0828	-0.21925
PAR5	-0.25
LOC723972	-1.1535
GDI2	0.51775
CEBPA	0.808
MLF2	0.151
AFMID	-0.42975
ALOX12B	0.081
BPHL	-0.172
COX5B	-0.203
S100A10	0.8044
THOC6	0.092
NHN1	0.21775
RRP12	-1.08533333333333
ARID3B	-2.5665
CD3G	-1.889
KIAA0133	0.314
NAT11	-2.04233333333333
PPAT	0.4575
SIRT3	0.1471
TCERG1L	1.74125
NIPA1	0.3842
DPP8	0.2693
IL7R	2.148
ZFP64	0.8255
DMAP1	-0.7987
TRMT12	0.1285
TLR4	1.6624
WFIKKN2	0.36325
RAB12	0.5215
DDX51	-0.947666666666667
KIAA1086	-2.844
ZNF295	-0.386666666666667
ACVR2B	-0.521714285714286
LOC494150	-0.649
ZNF517	0.087
DNASE1L2	-2.03516666666667
SUFU	0.45425
LOC283677	-0.361
LMO3	2.21183333333333
PPP2R5D	-0.455666666666667
ZNF587	0.3677
HIST4H4	-0.085
CYP2C8	1.34325
C1orf80	0.567
DOCK5	-0.6145
C9orf24	0.56
OR5AR1	0.2675
C11orf24	-1.256
UNQ1940	-0.55875
CAP2	1.07
TIMM44	-1.31475
DSEL	-0.0285
ROM1	1.2895
FBXO4	1.262125
MYLC2PL	-1.58675
MLH3	1.0787
NOX1	0.966166666666667
DPEP2	2.174
DNAJB5	-0.127
RLTPR	0.5695
MBIP	-0.065
COPB1	0.244
SFTPA1B	0.051
C10orf4	-0.0672
PRELID1	-0.44925
NOLA1	-0.4365
C19orf24	-0.5795
TLR9	-1.595
HLA-DMA	2.32708333333333
HCRP1	-1.872
GPR137	-0.407166666666667
ITGA11	-0.628
PHF13	0.971166666666667
MARK4	0.3995
METTL4	-1.0525
MBD3	-1.1843
LOC134145	-0.070625
FGF3	0.07225
SLC35A3	0.847875
CLEC16A	-0.225
AMOTL1	-1.09008333333333
FLJ31438	-1.9855
PAICS	-0.98025
TOMM40L	-0.608333333333333
MMD	-1.0975
KLK10	0.6171
NIT2	-0.186333333333333
SERPINB10	0.71525
KLF15	0.8774
CCDC5	0.0995
WSB2	-0.59025
ME3	1.794875
CACYBP	-0.39425
TCTN2	0.6725
JAK1	1.509875
C2orf25	-0.1745
GPD2	2.83875
FBXL11	0.219666666666667
CDV3	-0.972166666666667
GALNT11	0.55175
NDUFA12L	-0.4761
FLOT1	-0.293428571428571
TOR1AIP2	0.462
MMP25	1.9545
C1orf164	-0.3604
CHST5	-0.14625
LYRM4	-0.56075
GPER	-1.193
HIPK2	1.7365
DAP	0.1772
ZMIZ1	0.4485
DDX58	1.51
DCC1	-1.44725
AKT1	-0.157
ENPP6	0.784333333333333
ERVWE1	-0.770666666666667
CDC34	-1.07625
RNF125	-1.57975
CASC1	2.5035
SHROOM2	2.21525
RRM2B	1.52366666666667
COL6A3	1.658625
TMEFF1	-1.66075
PLEKHA4	-0.0843
LYSMD1	0.712166666666667
SEPT1	-0.939166666666667
AOF1	-0.26775
GNPAT	0.18
WDR18	-0.63425
HSD17B12	0.0963333333333333
HIST1H2BM	-1.3445
INDOL1	-0.600333333333333
SUDS3	-0.2675
C1orf192	0.2735
CYP2B6	-0.754
TBC1D2	0.734166666666667
SLC25A12	-0.559125
ERCC6L	-1.447
MGC10814	-1.579
POLR2C	-0.138166666666667
ZNF77	0.1435
EIF3K	0.2369
HPX	1.92375
ANKRD27	0.3155
MALAT1	-0.64075
PLB1	0.426666666666667
HRNBP3	-1.130875
CPSF4	-1.08475
OR52N2	0.405
PIP5KL1	0.34025
GH1	0.29875
HPS5	-0.39925
SLFN5	0.964625
POP5	-1.17566666666667
OVOS2	-4.59466666666667
C20orf108	0.25775
MARS	-1.4785
CLRN3	2.68633333333333
ARSE	-1.201
PPIE	-0.287666666666667
PHACS	-0.068
GP5	-0.569
IL8RB	1.52283333333333
FCRLA	-1.2995
ARRDC1	-0.0032
KRTAP9-4	0.149
ZNF613	1.665
OR11A1	0.263
TMEM132B	-2.991875
PGLS	-0.315
BSND	-2.39133333333333
KCNK18	0.062
FOXD4	0.5285
SV2C	0.51725
LCN2	1.798
ZNF490	0.8827
C3orf15	1.7224
CACNA2D4	-0.533
CBX5	-2.12775
MAGEB4	0.10325
BOLA1	0.4025
PPP2R5E	0.0025
COL5A1	0.8555
ASB7	-0.487
SFT2D1	0.413
DERL1	0.3932
RABL2A	0.730333333333333
MOAP1	0.14525
KIAA1545	0.9385
F3	1.51325
PLEKHM2	-0.708
CCDC89	0.647166666666667
EFCAB1	1.557875
TMEM48	-1.66475
SEPHS2	0.34325
PYGM	0.17775
PRICKLE1	1.19175
WNT5B	-1.3485
TAS2R38	1.6105
IMP5	-0.1315
KHDRBS1	0.1737
LARS2	-0.512
C3orf28	-1.91275
FTCD	-3.46025
C10orf68	0.380666666666667
DGAT2L3	0.1945
PSEN1	0.90275
MGC33657	-0.03125
PLA2G4B	-0.105
CDKN2A	-1.11808333333333
DLX1	-3.04675
TSHB	0.343
C18orf37	0.0195
MEX3C	0.36875
MAMDC2	1.96525
PDIA4	0.3075
ATP5E	0.7115
CASP2	-0.262071428571429
SERBP1	-0.0223076923076923
ZNF341	0.378833333333333
TESC	-2.648
TMEM31	-0.1475
OR51I2	0.5555
YTHDC1	0.762
JUN	1.35116666666667
AGMAT	-3.69583333333333
PCNXL2	-0.2475
ATAD5	-1.752
STK38	0.06525
AZI1	0.0515
RBP1	1.5915
C4orf26	-0.15625
KIAA1026	0.646375
TMEM101	3.504
HSFX1	0.1555
TREX1	0.6275
C18orf10	0.3202
TRIM15	-3.295375
CA6	0.614125
CEP57	-1.2485
AR	3.30116666666667
SESN2	-0.464
KIF3C	0.741125
EPB41L5	0.9375
ARHGEF10	-1.33757142857143
POLR3D	-0.401125
INDO	-2.09716666666667
GABRA3	-0.086
SCG5	-0.9348
E2F3	-0.7483
TIGD5	0.88175
FGD6	1.83008333333333
KLHL3	0.058625
SCGB3A2	-1.498
URP2	-0.665666666666667
ATP6V1B1	2.2706
CALML6	-0.586
LOC100049076	-1.0615
TMF1	0.3195
LOC388503	-0.0595
CDH5	3.19725
RPS6KC1	-0.445333333333333
DAAM1	1.0766
TNFRSF10D	-1.2195
GSTT1	-2.6525
INPP5A	0.415
TRAF3IP1	1.4107
SMARCE1	0.285538461538461
VRK1	-0.9545
TTC16	-0.48225
AARS	-0.257166666666667
ARHGAP27	-0.374833333333333
ZAK	0.223928571428571
ACSM2B	-2.01425
TRAP1	-1.582
MRPL53	-0.33
RNF44	-0.3805
NPTXR	1.133
DPYSL3	0.155333333333333
APP	2.5432
GLS2	0.175833333333333
MNX1	-1.265
CMTM7	-1.1875
OR10A7	-0.5075
NYD-SP21	2.54733333333333
ORC5L	-0.41125
SLC16A10	-1.39375
TMEM178	-0.115
LOC441601	-4.92275
PTGIS	1.37525
KBTBD7	1.5705
C19orf41	-0.5365
CEACAM3	0.01075
KRT23	1.94375
SERHL	3.047
PNKD	0.706875
UBC	0.9415
ATRN	0.209375
HAPLN1	-1.9795
RANGAP1	-1.536
C10orf26	1.11383333333333
KCNA7	-0.1235
SRY	0.23
LOC376693	-0.92675
HIST1H2BF	-1.1905
CDCA8	-1.47133333333333
MLC1	-2.04125
TNIP3	0.60625
OR4D1	0.451
IFT52	1.91266666666667
GOLT1A	0.613333333333333
UTP20	-0.8295
RP3-402G11.5	-1.286
PRSS33	-1.61275
PMPCA	-1.28175
APOB48R	1.5355
GLTP	-0.67575
MPL	1.77325
C9orf78	-0.6215
ADAM12	0.77125
CSPG4	-0.922
LOC144305	-1.173
KRTAP4-10	0.049
PAK1	1.2025
ADCY7	-0.7873
TAS2R43	-0.1905
FRAS1	-1.60221428571429
PPP1R14A	1.06633333333333
OR2B6	-1.10066666666667
ATP13A1	-0.980166666666667
SIDT1	0.28
C1RL	1.5825
PRKRA	0.309
TLN1	-0.0916
RP11-50D16.3	0.3075
MITF	-1.65583333333333
GYS1	-0.336
LYG1	-1.698
NSMCE4A	0.3971
DNAI1	0.24
HOXD11	-1.7
FNBP1L	1.7481
DHX35	0.8785
LCE3E	0.377125
SLC33A1	0.82125
DCLK3	0.343666666666667
TRIM33	-0.390833333333333
TMCC3	1.8905
FBXO42	0.399166666666667
C1orf27	0.3553
C17orf50	0.4305
RNF14	1.64333333333333
SLC4A8	0.288875
RAB3IP	3.4603
COX6C	0.996785714285714
PCSK1	-3.2578
SLC13A1	-0.08675
ARF6	0.439333333333333
KIAA1009	-1.00175
HOXA13	-3.52
HMGN1	0.0445
CXADR	-0.76775
MGC14436	0.024
UTF1	0.7195
TSC22D1	0.6602
BZRAP1	0.590833333333333
PUF60	0.271083333333333
SHC1	-0.509875
HOOK3	1.2852
LIMS2	1.47416666666667
BAHCC1	0.151833333333333
CLCC1	0.483
ENTPD3	2.22766666666667
SMO	-0.522
PIK3R5	0.7005
CDC14A	0.531583333333333
KRT1	0.17075
ENOX2	0.382
FLJ22655	1.60025
FPRL1	0.9275
INTS6	0.6042
ZCCHC5	0.8355
SMC3	-0.894
C6orf123	0.831666666666667
FLJ20160	2.1435
LOC653391	-0.818333333333333
GSS	-0.10525
NT5M	-0.6615
SIX5	0.099
TAF5	-1.355
KCNA1	0.436833333333333
ANLN	-1.838
MGC45491	-1.3692
SSTR2	2.09875
LYPD4	0.4035
TH1L	0.286375
CHRNA5	-1.0805
PNMA6A	-0.72225
FLJ16369	-0.2095
DLX2	-2.7052
C6orf108	0.0516666666666667
ALDH3A2	0.792833333333333
CLEC1B	0.0646666666666667
LEPREL2	-1.52875
FOXJ1	-0.6557
OR1D4	0.2175
PPIL4	0.69925
MTRR	0.32
SLC27A3	1.19866666666667
HTR7	0.484833333333333
MIB2	-0.5205
BHMT	-1.00316666666667
A2ML1	0.5185
MSMB	0.35175
KIAA1383	1.89971428571429
TRUB2	-0.84175
PF4	1.32183333333333
IL1F5	0.197166666666667
LRRC37B2	0.4055
IPO4	-0.7995
FIGF	3.91675
QDPR	0.09025
ZNF598	-1.1925
BOP1	-1.071625
MAPK12	-1.46066666666667
POLR1E	-1.372125
CEECAM1	0.1735
INSRR	0.298166666666667
SIPA1	0.3155
ULK4	1.72983333333333
BTN3A1	-0.5187
FABP5	-0.7918
KBTBD3	3.183
SORT1	0.341666666666667
YWHAQ	-0.041375
LRIT1	0.0745
KIAA1704	-0.455
MEIS2	-1.7104
ENOSF1	-0.650666666666667
PCDH7	0.604071428571428
FZD9	-0.400166666666667
RPLP1	-0.6395
ZNF75A	0.86675
P4HA3	3.012625
NKX6-1	0.21225
CTA-216E10.6	-0.400666666666667
IFT140	1.04775
DENND1A	-0.807666666666667
ALCAM	1.3979
ABHD2	-0.0511818181818182
QPRT	-3.08933333333333
TRAM1	1.8785
ATP1B4	0.43025
NUP37	-1.34975
SAA3P	1.6385
SLC22A6	-0.063
KIAA0265	-0.158375
ZNF41	-0.233
ADAM19	0.3299
ERAF	-0.3515
DEFB119	0.248166666666667
DNMT3B	-4.63116666666667
SNF1LK2	0.264
MGC24039	-1.05433333333333
TAS2R48	0.0556666666666667
PNLDC1	0.79975
ADAMTS16	0.774125
TMEM92	-2.1055
CCT8	-0.159833333333333
POGZ	0.183333333333333
N-PAC	0.05275
GUCA1B	-0.799
ZZEF1	-0.052
OR2C3	-0.116
ZNF334	0.900333333333334
RANBP6	0.02
LDHB	-2.00991666666667
BAMBI	0.2245
RAB5B	0.71025
FOXB1	0.96625
MRPS12	-0.08875
MRGPRF	0.46175
CRIPT	-0.586
CYP2D7P1	-0.7135
RYR1	0.174625
NDUFA2	1.0675
TRIP12	0.249583333333333
KCNE3	2.19416666666667
MOBKL2B	0.7775
MIOX	-0.232
ACOT7	-0.560875
FGF6	0.314
RASSF5	-0.6907
ATAD3B	-1.86566666666667
IKZF3	-0.1095
H3F3B	0.3565
C6orf91	0.4825
SEC11C	0.786
TMEM14C	0.0145
KIAA1632	-0.523125
SLC38A4	-0.82375
FGFR3	-0.814166666666667
HES7	1.0545
HINT3	-0.4645
ARIH1	-0.6925
FLJ35880	-1.199
C1orf129	-0.154
POU6F1	-0.410875
RPL32	-0.452625
BBS1	1.57983333333333
RGPD5	-0.701
SULT1C2	-1.3565
KDELC1	-1.56225
PIP5K3	-0.496
CHI3L1	2.1419
CSDA	0.549416666666667
VTCN1	4.13175
WDR62	-1.18825
TMEM170	0.29325
KIF2A	-1.206
C6orf182	-1.4385
ARL6IP6	-0.717
ZCCHC9	-0.627
RARB	0.722666666666667
ZNF320	0.993
DHX15	0.012
PICALM	-0.0985
CNOT6	0.696416666666667
HIST1H1A	-0.81475
ZNF702	0.467333333333333
OR1E2	0.3315
HLF	-0.8054
LOC442582	-3.3285
KIAA0494	1.187
TCF4	0.8253
APOBEC3B	0.32475
FAM54B	0.244
MYH2	-1.591
FXN	-1.13933333333333
C12orf59	0.4045
PAEP	-0.61075
SPG11	0.345625
VN1R4	-0.11825
KCNJ13	-0.69275
NOC3L	-0.6415
C5orf36	0.162
CPAMD8	2.42725
MLN	-0.3651
FLJ11184	0.20125
TIAM1	1.26883333333333
OR10J3	0.456
OR52E2	-0.319
PBX1	2.6568
UBL7	-1.08166666666667
PXMP2	0.01775
SYTL1	-0.650833333333333
FAM126B	0.882
ZNF711	-0.261125
GGA1	-1.4285
VAMP4	0.150166666666667
BCAP29	-0.1406
C20orf19	-1.5555
ZNF275	0.045
NEK6	-0.02825
SETD8	-1.0035
HEXIM1	0.683416666666667
SULT1A2	-0.596
KLHL9	0.66625
SLC39A12	0.23
ARHGEF16	-0.292
SCN1A	-0.8765
HNRPH1	-0.185583333333333
C9orf103	0.481
ECE1	1.17833333333333
MED18	-3.007
TEX13B	0.3655
SNN	-0.122
C6orf62	0.126444444444444
WNT3A	0.1336
IL22RA2	0.029
MGC21881	0.779875
GABBR1	-1.0825
YIPF6	0.749
PROX1	-0.950833333333333
PPP1R1B	1.71125
LANCL2	0.5808
SCN3A	-0.453833333333333
SSRP1	-1.23683333333333
ASXL2	-0.45425
RPE65	0.3015
SNAI1	-1.23625
EFNA2	0.0575
CLDN9	0.06275
TP53I13	0.8505
LOC375748	0.10425
C9orf7	0.68
C14orf178	-0.978
GC	0.00650000000000001
IER3	0.335333333333333
KCTD10	0.254125
FLJ45717	0.69925
ADC	0.889166666666667
LOC285908	-1.414
MLL3	-0.4385
KIAA1787	-0.764
MGC31957	-1.799
MUC5B	-0.575166666666667
ZNF193	-0.06975
CSRP1	0.57275
MOSPD1	-0.147166666666667
C21orf49	-0.2765
RAD1	-0.94875
ANKRD34	-1.72025
NFRKB	-0.462
FANCA	-1.77125
VTI1A	-0.642285714285714
PCBP3	-0.668
BFSP2	-0.55125
ZNF354C	-0.124625
FRMPD4	0.48325
IKBKG	-0.301666666666667
LOC441046	0.268
UNQ9438	0.502166666666667
TM4SF20	-1.4795
MAGEC1	-4.15575
AMMECR1	0.598
GLDN	0.70525
TTC30B	1.715
SEC13	-0.3613
EGF	0.318125
HAGH	0.872375
VSIG1	0.487666666666667
NHLH2	0.314
NCAPD3	-1.36975
MGC16121	-3.57425
HIATL2	-0.87325
BRCC3	-0.0383333333333333
LCE2D	0.935
TMEM79	-0.5005
GTF3C5	-1.058
AKR1C4	-0.411166666666667
C3orf59	1.843
RBM26	-0.41725
DUSP14	1.07
AP4M1	0.0496666666666667
RIMBP2	-0.559333333333333
ABCC2	-4.70466666666667
DNAJC16	0.705
TTC12	0.836833333333333
SNX13	-0.398166666666667
C6orf168	0.799
C1orf100	-1.44725
CSPP1	0.301833333333333
LRRC56	0.79075
OR1J2	0.2655
THY1	0.4714
KIT	0.887166666666667
TBC1D8	1.14275
EPHA7	0.145
SOLH	-0.571
SVIP	1.655
ZNF294	0.17525
HAND2	2.39716666666667
CENTB2	1.3015
MARVELD3	3.11625
CREB3	0.215833333333333
KRTAP1-5	-3.319
OR8K1	0.599
MED25	0.651
FDX1	-0.765166666666667
FAM19A1	0.266666666666667
IL13RA1	1.0817
ZNF627	0.9195
NHP2L1	-0.44175
EIF2B2	-0.23525
ZNF593	0.244
WIPI2	0.184916666666667
RANBP1	-1.66025
TAS2R7	0.1295
LOC283514	0.028
CSNK2B	-0.3674
CFHR1	-0.3125
DKFZP434O047	-0.027
WBP11	-0.90625
TEX2	2.75525
GALNT2	-0.649333333333333
FLJ33360	0.38125
WNT9A	0.041
IL29	0.087
STK3	1.99866666666667
REPS2	0.707125
FAM78A	-1.496
MGC3207	-0.9765
FCGR3A	5.88475
H2AFY2	-1.20475
RNF150	0.315
CCNK	-0.28675
VEZT	0.2975
FSHR	0.3
C1orf66	0.0233333333333333
LCE2B	0.1863
CD200	-0.72375
ORMDL1	0.110875
OR51S1	0.4325
KRT83	0.4015
COL19A1	-0.766
POL3S	-0.275
ZNF468	1.0135
BAG3	2.076875
C1GALT1	-1.90575
CA5A	-4.301
DKK4	-1.3605
SGK2	1.115625
PIK3C2G	1.518
USP11	0.8425
IMPA2	0.12175
PRKDC	-0.269285714285714
MSR1	2.837125
PDCD6IP	0.33025
FAM122A	-0.526
ZNF740	-0.04975
ATXN2	-0.587
SLC17A4	0.4485
RAXL1	-1.2695
RS1	-0.0455
NET1	1.93683333333333
NPY1R	0.978333333333333
MVD	-0.9085
C11orf61	-0.94625
CHDH	0.8295
GCNT2	1.34928571428571
LGALS12	0.459
IK	0.414333333333333
C7orf41	0.491722222222222
SURF4	-0.3335
C1orf91	-0.0183333333333333
BCS1L	-0.622166666666667
C20orf141	0.108166666666667
BCAS2	-0.6
ACE2	-0.23075
ICT1	0.35625
CD79B	2.031
MRPS9	-0.73525
AADACL1	-0.9675
IRS2	0.705875
LUZP2	-1.899
TMEM148	-0.2445
ZNF514	-0.5075
ADCK2	0.7202
ZKSCAN1	-0.563285714285714
FASTKD2	-0.1125
KCNMB3	0.169333333333333
POFUT2	-0.8883
GNG2	-0.4981
OR6Y1	0.297
FAM26A	-1.111
CAND2	-1.36475
FLYWCH2	1.132875
BCL6	2.601
MDH2	-0.358071428571428
DRP2	0.2325
TPD52L1	0.338
TXNL4A	-0.431875
OR3A1	0.292666666666667
C22orf9	-0.0515714285714286
RAB25	1.47066666666667
PCTK3	-0.4085
POR	0.312333333333333
ARPP-19	0.216333333333333
SREBF2	-1.132375
ZWINT	-1.39083333333333
TRUB1	0.45325
ENPP2	2.401
UXT	-0.145833333333333
ALG11	-0.6465
SMCR7	0.7525
SLC31A2	1.92875
USMG5	-0.582
ZNF780B	0.4275
APEX1	-0.11375
THSD3	-2.7295
CEP68	1.0652
NY-SAR-48	-1.497
ZIC3	-4.48183333333333
LPAL2	-0.0347
MRPL11	-0.564333333333333
VPS53	-1.41483333333333
MPDU1	0.00787500000000001
UBL4B	-0.048
LASS3	0.55225
GAST	0.630833333333333
SPERT	2.25916666666667
UBE2L3	1.191
MLSTD2	0.467666666666667
ADRA1D	-0.114
FZD10	-2.4795
ATP6V1E1	0.65125
SAR1A	0.3390625
MCTP2	-0.9045
TMEM5	1.03225
BIRC2	1.0475
TMEFF2	-2.875
NLGN3	-0.549166666666667
LMX1A	0.47825
C19orf51	0.0365
LOH3CR2A	2.028
SLC9A3R2	-0.635833333333333
TIMP1	0.522333333333333
PFN4	0.95225
UCK1	-0.55425
TPST2	-0.18675
AQP6	-0.177333333333333
OR1N2	0.37525
KCNIP1	0.5515
SFTPG	0.775666666666667
KIAA0087	-0.6655
UBXD3	1.5853
ABT1	0.40575
RIPK5	0.446285714285714
SMG1	-1.0792
BTBD8	-0.004
PIP5K1C	0.6416
POU2F2	0.4353
C17orf57	-0.39725
TSPAN14	-0.0691
NUDT16	0.526
GPT	-0.8055
PDK4	2.714
ELL3	1.721625
NNMT	1.38716666666667
NUFIP1	-0.29175
RHBDL1	1.1305
FILIP1	2.0051
C17orf56	-0.949
C8orf73	0.84225
FLJ21438	-0.25375
TBC1D10A	0.819
ERGIC3	1.839
CREB3L4	1.02575
TARBP1	-0.97225
C1orf9	0.41575
COLEC12	-1.71166666666667
FBXO30	0.44575
TNFRSF25	-1.686
UBE2T	-1.231
SLC2A1	0.1126
RPH3A	0.5785
LSAMP	-1.5275
CER1	-0.0475
ATP2A3	-0.5592
SGK	-1.13
CCR7	3.40425
ZIK1	0.2535
RECQL5	-1.036
HSD17B7P2	-0.35925
MTERFD1	-0.3365
ANGPTL1	2.37933333333333
NLRX1	-0.813333333333333
FHOD3	0.707833333333333
PSG7	2.3375
ARHGEF5	1.27875
C14orf21	-0.3655
FGD2	0.969625
OR5T2	0.4115
P2RY14	2.95766666666667
PPP1CA	-0.258166666666667
ZNF33B	-0.5685
MOCS1	0.653333333333333
NAP1L1	-0.6784375
IGSF21	0.750833333333333
PTDSS1	0.126461538461538
SLC38A6	-0.2115
GLCCI1	-0.594875
CCR4	-0.0805
OLFM2	0.4015
COX6A1	0.0575
B3GALT2	0.295666666666667
BEST3	-2.0488
CD14	3.49725
ABCC9	1.601
SNAP29	1.572625
HMGCR	-0.382125
IFT74	0.908666666666667
CNTROB	-0.4955
ZNF548	0.539375
INSL6	-0.15375
HERC1	-0.10075
HOXB1	0.0335
EMCN	4.8165
BLNK	-0.767666666666667
SKP1A	0.823928571428571
IL19	0.53675
DOC2A	-0.4875
COPB2	-0.141
CDC27	-0.2775
LECT1	0.583
UBR1	0.0149166666666667
COPS6	-0.182
MCCC1	-0.556666666666667
C12orf33	0.193
POM121L1	0.16375
GPC4	0.7865
ZNF664	0.429277777777778
VAC14	-0.285833333333333
PPY	-0.2145
SRCAP	0.647125
PPP1R13L	0.95175
BPGM	-0.16
HMOX1	-0.873166666666667
MC4R	-0.14875
FAM126A	-1.78925
PRR13	0.06225
INS	0.3775
FLT1	0.774
FEM1C	0.95025
