Hybridization REF	TCGA-A2-A0YJ-01A-11R-A109-07
CEP170L	-0.3225
TTC9	1.43025
MYOM3	-1.61825
MLPH	-2.293875
LOC222699	0.3155
NRG1	-1.94275
TBC1D9	-2.80463636363636
TTK	-0.4295
ZNF557	-0.2513
DDX41	-0.794333333333333
FANK1	-0.7725
UBE2D2	-0.509125
PSMB10	-0.319875
MYH7B	0.8785
GABARAPL2	-0.237125
MARVELD2	0.816333333333333
DGCR2	0.981666666666667
UNC45A	0.017
C6orf72	1.0505
ZNF683	1.6615
GIT2	-0.180625
CASK	1.52366666666667
C14orf161	0.205666666666667
LRRC44	-1.02675
TIFA	1.18175
UTP11L	-0.323375
C6orf65	-1.16575
FDPS	0.348
DUSP9	-1.7049
SLC17A8	0.462166666666667
OR51G1	0.4535
NANS	-0.60225
OLFML1	1.21875
ATP10B	-1.062125
NPAS3	-1.5765
PRKCA	-2.5239
GGA2	0.043375
LCE4A	0.9025
SPANXN3	0.321
CCDC115	1.975125
SDCCAG3	0.05375
GLIPR1L1	0.1425
TTC1	-0.8735
C17orf76	1.4165
MAD2L2	-1.8865
HIPK1	-1.1545
LRRC3B	0.0226666666666667
CLN3	-0.345545454545454
C17orf47	0.3695
FMN2	-2.53025
TUBB1	-1.59
WAPAL	0.0505
C3orf21	-0.82375
SCN5A	-0.2061
SMYD1	0.4505
BEX5	-3.17275
ZNF192	-0.229
SEC22A	0.433166666666667
GRIA2	0.485785714285714
KIAA0825	-1.58866666666667
NUSAP1	-1.247
LANCL1	-0.888375
C15orf40	-1.1879
ZNF645	0.173625
GPR61	0.14975
NLRP14	0.0215
SNX21	0.132777777777778
C1QTNF8	-0.2365
C17orf46	0.61
IFNA8	0.418
SPRR1B	0.917
FLRT1	-0.474
SNX17	1.09683333333333
ASB2	-1.86366666666667
HBG1	-5.768
RPRML	-0.64725
JOSD2	0.289666666666667
PLSCR3	1.1565
SPOCD1	0.391666666666667
RAB39	-0.703
GHRH	0.0628333333333333
ITIH5L	-0.1065
C17orf37	2.67275
SMCR8	0.8555
DPY19L2P3	-1.035
IL11RA	0.1625
GDF3	-3.9745
RPS6KB1	-1.9955
DNAJC19	-0.6126
TOP1	-0.54375
CRCT1	0.3355
MPST	0.498625
DPM2	0.443375
FAM38B	-3.84683333333333
SLC18A1	-2.172
FARP1	1.83883333333333
PAX7	0.0925
TUBD1	-0.607
GNL3	-0.694
BTG2	-0.0368666666666666
NDUFS6	-1.114
C1orf79	-2.643
ERAL1	-0.694
ECHS1	-0.17925
VPS4A	-0.00816666666666666
CYP11A1	-1.49325
ABCC6	-1.15714285714286
PBX4	-2.219
MOSC1	-0.778375
NCF4	-0.073
HYMAI	0.195
NAGPA	-0.085625
OTOP2	0.31275
ACOT12	-0.09225
MTHFD2L	-0.049125
LOC441376	4.75775
C19orf34	-0.3805
RAB1B	0.9155
ALDOAP2	-0.392
NTRK1	-2.25916666666667
ARTS-1	-1.7354
SLC6A11	0.167
NAP1L2	-3.94775
CNGB1	0.521666666666667
EPB41L4B	1.41841666666667
FAM134B	-0.258875
HS3ST3A1	-1.411
CPXM2	3.557
SIRPB2	0.7925
CHORDC1	0.0268333333333333
TRIB3	-0.189166666666667
SLC2A5	1.602
C2orf49	-1.17883333333333
DDX5	-1.558
OR5L1	1.023
ANAPC4	-1.2835
ZSWIM1	0.045375
LOC93622	-0.775375
KCNK3	1.4233
RP11-35N6.1	-1.75625
ZFP161	0.814333333333333
AQP9	4.7785
SLC15A2	1.00316666666667
MREG	-0.0755
OR9I1	0.5515
PDLIM2	-0.21425
ADAM7	0.749
GSTCD	-0.698833333333333
WDR21A	1.318875
SLC12A8	2.37183333333333
TMEM174	0.323
IGSF3	1.05841666666667
LRRN1	-1.8435
LOC402117	0.072
SRPK1	-0.408
LY6K	2.152625
NFIA	-3.25
PTCD3	0.286625
LEP	3.21666666666667
PCDH21	3.32683333333333
MAPKAPK2	0.926571428571428
NMNAT1	-0.8995
LHFPL2	0.822125
C9orf43	0.81825
DIP2A	0.206166666666667
ACTR8	-0.00674999999999999
CCDC34	-1.19675
PTPN22	-1.09075
ITGA3	-1.24425
FAM129C	-0.02075
RABGGTA	0.2195
UNC45B	0.4545
KIAA1033	-0.03925
ZNF510	-0.0648333333333333
CYP2D6	0.0811666666666667
SLC26A10	-1.7485
STX8	0.35775
LUZP1	0.2905
WDR89	-0.510333333333333
EIF4G3	-0.4013
C5AR1	0.7535
ZNF623	1.1135
A2M	-0.9445
TGM7	0.1525
GRPEL1	-0.474833333333333
LMNB2	-0.3577
ROCK2	1.33666666666667
SNX16	2.007
CCDC66	-0.19075
ANXA3	2.881
KIAA1609	2.09475
EED	-0.655
RNF32	0.695833333333333
HES1	-0.026
CLC	-0.121166666666667
ISL1	-0.557
KIAA0528	-1.636625
MANEA	0.400125
C1orf61	-2.411
hCG_2001000	0.165
RAPGEF6	-1.5514
KIAA0020	0.0496666666666667
NEIL1	0.23275
C16orf45	-2.9035
RBM10	-0.434333333333333
C10orf125	0.12725
MRS2L	0.0115
DNAH17	-0.128875
C19orf10	-0.6255
C1orf160	-0.04125
SLFN12	0.6115
EXOC3	-0.661333333333333
HIST3H3	-0.4315
NCOR2	0.417666666666667
TNFRSF9	-0.50925
MFSD8	0.78025
ALX1	-3.85466666666667
NOL1	-0.52175
PODN	1.91525
TIAL1	-1.22225
HIST1H1E	-2.29175
NPY6R	0.3115
TM4SF4	1.21025
CORO2A	-0.8315
ETNK2	0.562833333333333
APOE	0.619
ANGPT4	-0.01
HDGF2	-0.47775
G30	-0.514
ST8SIA4	-0.719
F2RL1	-1.142125
FAM19A4	-2.98025
CCAR1	-1.1035
B3GNT7	1.28575
OPHN1	-0.5406
DSCR6	0.7655
C21orf13	0.0526666666666667
GAS2L1	0.904416666666667
RFX3	0.400833333333333
COPS4	-0.71075
BCHE	-5.614
BCL2	-3.1095
HBZ	-3.4245
ARL13B	-1.049625
MAPBPIP	1.023
MYO15B	-0.50975
SPZ1	0.588
KIAA1324	-0.0522222222222222
PLCL2	-1.786125
C4orf29	-1.08025
WDFY2	0.6665
ZNF284	-1.1535
NAALADL1	-0.0775
DUSP5	-0.980166666666667
PXDN	1.82
SLMO1	0.92975
TNXB	0.3273
BIRC7	-0.9225
A4GALT	0.868166666666667
TIMM22	1.03775
FAM110C	0.44
TOMM34	1.181875
ABHD9	0.5995
ADAM32	3.5875
CRHBP	-0.97675
AQP2	0.437625
LOC130355	0.26775
ZNF187	-0.490666666666667
ZNF816A	-0.2885
F7	-1.25975
CNOT1	0.2755
SLC13A4	0.02675
ZBTB11	-0.817
B3GALT5	1.116
EXOC2	0.380833333333333
IRS1	-0.6902
TMEM1	0.189166666666667
MRPL34	0.01
SAMM50	-0.1145
CDC42EP3	1.60025
HSF2	-0.5761
MFN2	-0.99825
TSPAN7	-3.55583333333333
NUCB1	0.689083333333333
RHOH	-3.613
ARL16	0.1855
TACR1	0.045
SFRS5	-2.228
SNX25	-0.422625
RHBDF1	0.866833333333333
PCDH18	1.32533333333333
HMG1L1	-0.76825
MYO5C	1.3475
MAPK10	0.613
LDHAL6A	0.283166666666667
NUDT12	-0.568833333333333
NCAM1	-0.049125
GLIS2	0.359
GGTL4	0.6675
DAPP1	1.27375
ATF7	0.191125
KIAA0748	-1.14075
NFIL3	1.6135
TM6SF1	-1.282
SEZ6	0.377
NANOS3	0.171333333333333
DNAJA3	0.0973333333333333
CLDN6	-1.565
CIITA	1.5902
EPHA4	-2.66816666666667
FANCC	0.5115
CMTM3	0.029625
PSG3	-0.177
MRPL15	1.79525
C21orf59	-0.0925
PLCXD2	0.2105
C2orf34	1.215375
UBE2L6	-0.81825
MED14	0.0326666666666667
HP1BP3	-0.6938
C6orf208	-0.3725
TPBG	0.03
OSR2	-0.331625
XPC	-0.695
KLHL7	1.07658333333333
CCR3	-0.4955
AGTPBP1	0.159333333333333
PCSK6	-0.00800000000000001
STAT5A	-0.5941
FAM18B	0.204
LONRF2	-0.830166666666667
PTPN2	0.044125
SF3A3	-0.704333333333333
EFCBP2	-0.066
HCFC1	-0.512
AHNAK	-0.3925
ACTR5	0.2205
KIF14	-1.37685714285714
TENC1	-0.54025
HEATR5B	1.4155
YIPF2	1.89966666666667
MYEOV2	0.379
DUSP18	0.4175
KIAA1012	1.177
AHR	-0.197333333333333
C17orf53	-1.1485
PTPRH	-3.779
ATP6V1C1	2.1339
TAS2R3	-0.199
LOC440356	1.51925
COQ10B	0.61775
PSMF1	0.210666666666667
SORBS2	4.02275
NFE2L2	-0.34975
TMCO7	-0.193
SH3PXD2A	-0.77
SH2D2A	-0.42425
SPINK5	-3.61
MRPS24	0.276
OPA3	0.1065
TRAF7	2.514
C4orf35	-0.172
MT1G	0.349625
MGC39545	0.0566666666666667
HS1BP3	1.4274
OR2B2	0.872
CHRM4	0.145
SFRP2	0.0495000000000002
RIC3	0.29025
ART1	-0.1055
C6orf1	1.041625
DUS4L	-0.71875
C10orf104	-0.49275
TNFAIP6	1.61425
RTEL1	-1.219
CCT4	0.6286
ZNF709	0.26275
CHMP6	0.568166666666667
UPP2	0.0455
CYP19A1	-2.546875
CD151	-0.996
NDUFA13	-0.232166666666667
ARFRP1	-0.3885
FAM26B	0.90975
CRYBA1	-0.877
MRPL41	0.0453333333333333
NPFFR2	-0.14175
HRH2	0.6645
SCAMP3	0.6405
MTMR6	1.4274
MTG1	-0.792
UBTD1	1.285
CRABP1	-2.0355
FLJ33790	0.6619
KIAA1908	-0.808833333333333
GPR158	3.81125
PACSIN3	0.95
OMD	-0.0266666666666667
CATSPER1	-0.023
HOXB8	-0.611625
FBXO46	-0.112
OAS1	-0.5965
SVIL	1.76925
PHB2	-0.6875
ADCY3	1.0135
NDRG2	1.70916666666667
ERMAP	-0.0069
APBA2	0.632333333333333
IGSF9	2.3235
WNT6	1.60464285714286
MYCBPAP	0.2865
ATP2B2	0.2482
CPVL	-1.4898
TRAM2	-0.0689166666666667
NOP5/NOP58	-0.7955
ZNRF4	0.02825
TLK1	0.217
MTMR12	0.393928571428571
ZNF384	-0.405666666666667
FAM9B	-3.0545
RPN1	0.6888
PMVK	0.918
EIF3D	0.5494
SIX2	2.80975
HPS1	0.601928571428571
RNF7	-0.7695
PSKH2	0.8435
KCTD13	-0.686166666666667
CSMD3	-0.4851
FBF1	0.1415
IL8	-1.27325
SERPINB13	0.396083333333333
FBXL20	2.505
BLR1	0.697
SH2B1	-0.291666666666667
RFNG	0.4385
RAB20	0.4455
RBM7	0.23625
POLR1A	0.624166666666667
TMPRSS4	-3.5835
TAF9	-1.774375
TERF2	0.662166666666667
TNFRSF1A	0.334416666666667
ACADVL	-0.0725
GTF2H5	0.039
EDG8	1.68483333333333
C9orf140	0.7525
UST6	0.00225
ZBTB8OS	-1.2385
ZNF710	0.0665
GPR174	-0.9135
ATP6V0A2	0.44475
KIAA0319L	-1.0245
XKRX	2.173
DOPEY2	1.0294
SDHD	-0.0739166666666666
SUMF1	2.339
OSM	3.784
OPN3	0.9515
DAGLB	0.144333333333333
PPFIBP1	-0.7331
TRIM63	-3.9955
C10orf53	0.279
LYPD3	-0.994833333333333
BCL7A	-0.092375
AGER	-1.52066666666667
TCF19	0.10475
SAT2	-0.0693333333333333
PFTK1	-1.717
GABRE	-2.3475
C15orf38	1.2039
FIS1	-0.122
KCNV2	-0.38225
CLPS	0.77225
PPCDC	-0.18875
FOXN2	1.17516666666667
NT5E	-2.5973
CD83	1.36375
IL18	1.644625
VPS16	-0.177
IGFBP2	0.509833333333333
NOTCH2	1.146
SIGLEC1	1.221
CD93	3.742
SULF2	0.64125
CEP164	0.000625000000000004
P53AIP1	0.22
TOR2A	0.220833333333333
ZNF136	-0.67
MGP	3.2769
CCDC144A	0.284166666666667
TRPC1	-1.28833333333333
SMS	-0.012
MAPK7	0.580333333333333
RRAGC	1.0315
PARD6A	0.759666666666667
NUB1	0.574333333333333
SYNGR4	0.47925
OR11H12	0.374
WIF1	0.0162857142857143
GCH1	0.55725
OR11H4	0.275
SLC44A5	-0.4085
GPRIN2	3.849
LOC401431	1.1555
CPA4	-0.8063
MELK	-0.368333333333333
IL15RA	0.71375
CUL3	0.525
HMBOX1	-0.17275
PODXL	-2.51875
CCT6B	1.49083333333333
COMTD1	0.295
MUC20	2.58516666666667
GPX2	-3.98875
ITK	-1.677375
FBXL5	-0.04525
C13orf27	-0.661
DEFA5	1.1185
TRHDE	0.546
MTP18	0.114833333333333
UQCRQ	-1.0112
ITGB2	1.39783333333333
CSRP2BP	-0.4005
TAS2R44	0.634
PHPT1	-1.13428571428571
FAM44C	-0.15675
ERH	-0.645
MPHOSPH1	-1.1715
MORC1	-0.315
PARVB	0.4795
LAMA1	-0.67075
PGBD3	-0.3535
GIMAP6	2.42425
AREG	-0.5645
LIPT1	-0.53975
MGC99813	-0.37825
C1orf201	0.402333333333333
GRIN2A	0.5329
MAN2C1	-1.2395
NSUN5	-0.88375
SF3B5	1.11625
MYC	0.3496875
NRXN1	-0.250166666666667
ZNF18	0.367
SPDYA	-0.469
SLC37A1	1.5545
DECR2	0.095
ANKRD38	1.8115
SPTLC3	-0.3765
SUPT16H	-0.941125
DTWD2	-1.14275
ULBP1	0.813
ZADH1	-0.644
OIP5	-1.63775
IL10RB	1.58716666666667
OTUB2	0.121
VWA3A	-0.105166666666667
SPIC	-0.0233333333333333
OR6C4	0.573
PSCD4	0.715166666666667
DPY19L2P2	-1.2905
TRAPPC6A	-0.269666666666667
C21orf2	0.104333333333333
CEMP1	0.3415
LIN7B	-0.3135
E2F7	-1.59716666666667
VCP	0.244
LAMA3	0.253833333333333
BGN	1.88975
GPR160	-2.84716666666667
COCH	-2.107
GPR81	0.9545
APOBEC3F	-1.59066666666667
tcag7.1017	-1.0825
C1orf32	0.422
SCGB1D2	0.59675
FLJ43987	0.163
C6orf170	0.8585
KLK9	1.4815
GPD1L	-0.52225
VPS37B	1.36725
ATG3	-0.0895
ADAMTS17	-0.2185
KLHDC2	-0.734166666666667
NDUFV2	-0.3705
BLK	-3.175
MATN4	1.79
GPM6A	-0.17675
GBP4	0.852666666666667
TMEM162	0.561166666666667
PKP2	0.8615
HRASLS	3.33177777777778
MMP1	0.904
SFXN3	-0.648
FSD1	-1.89183333333333
ST6GALNAC3	-2.74416666666667
CA12	0.0874
NCOA6	0.7325
C19orf58	0.0757
PPP4R1	1.35166666666667
MAN1A2	0.497833333333333
IKBKAP	-1.73825
UPF1	0.2765
KIAA1219	0.8235
WNT16	0.247
SNW1	-0.73125
IL18RAP	1.02525
RPP30	-0.74975
CDC40	0.372428571428571
SETD3	0.0456666666666667
SLAMF6	0.082
ELK4	-0.1835
TRIM47	0.875166666666667
ACOX3	0.80875
TRIM6	-0.5805
KIAA0372	-1.0115
TP53AP1	-2.077875
SMURF2	-0.49375
ADAD1	0.20125
EBP	-1.6263
KRTAP13-2	0.7465
FLJ36874	0.710166666666667
TOR1A	0.377333333333333
P2RY4	1.0115
GPBP1	-1.113
TRPV1	-0.307375
ADAMTS12	-0.101
PES1	0.134888888888889
ATG4A	0.296833333333333
MAGEA10	-5.0585
WFS1	-0.28
CC2D1B	-0.26
PABPN1	-0.50775
SLC25A30	0.7635
SLCO1C1	-0.563166666666667
SLC22A5	-1.3455
KIF23	-1.3555
SYN2	-0.6095
ASPN	5.988
CENTG2	0.073
QSOX2	-0.5816
FLJ10815	0.444833333333333
STK24	0.978533333333333
SPEG	1.5496
STK10	0.298333333333333
DACT2	2.3865
AAAS	-0.897
SSX3	-1.57825
ABCD3	0.2691
C4orf12	-0.681375
PARVG	0.129166666666667
FIG4	1.7965
C9orf46	-0.35125
TMCO6	-0.3975
IGHMBP2	-0.75925
DUS2L	0.213333333333333
FAM3C	0.03175
TMEM16D	-0.381875
DCTN4	-0.90075
KCNH3	0.0645
EIF2AK2	0.0325
AP1S3	1.6865
CST4	-0.026
PAM	1.969875
NUTF2	-0.16175
CITED2	1.0015
SLC39A4	1.37325
C2orf52	-0.3115
GRM3	0.12175
C12orf49	2.6785
CCDC49	2.9684
GRAMD1B	-1.5675
FNDC4	1.433
SIAH2	0.1655
GDPD4	-0.056
C21orf87	1.20475
ATP5A1	0.4465
C16orf63	-0.917625
LOC388135	-1.8565
ATP5J2	-0.28175
MMP3	-2.87
EMID2	-0.114
CRHR1	0.5485
WDR70	-0.95025
C13orf31	1.4855
ZFAND1	0.87175
CCL18	3.634
C3orf49	0.0675
RINT1	-0.9405
KIAA0408	-1.906
F13A1	3.8184
SLC10A1	-0.1
OGN	-3.3545
GIPC2	-2.23833333333333
XPO6	0.123166666666667
LCE1A	1.135
FMR1	0.3146
LOC374920	-1.0935
DUSP3	0.5555
ANKMY1	-0.68075
C7orf50	0.97
BBS9	0.7851
UNC119B	0.067
C9orf72	0.3565
MGC35440	-0.207
ENTPD6	0.627375
PPP1R2P9	0.169
ERCC4	0.3945
FAHD2B	2.009
HMHA1	-0.969
HACL1	-0.62525
RAD23A	-0.277833333333333
FAM83B	3.2865
PPP5C	-1.22666666666667
RNASEH2C	0.0065
C9orf153	-0.28775
SCAMP4	0.719375
GHITM	1.3146
NDUFB7	-0.307375
ADCYAP1	2.24916666666667
SP110	-0.955166666666667
MAP3K7IP2	0.739666666666667
DHH	0.365
AGRN	0.898571428571429
WDR33	0.112166666666667
CEP290	-2.0295
PRPS1L1	-2.57883333333333
KLRA1	-0.439
GPR97	0.0965
CHD7	0.63775
TLR10	0.56775
SLC30A8	-0.6015
HIC1	0.4355
IAPP	0.579
RXFP4	0.5675
GP1BB	0.48075
SHQ1	0.3315
NKX2-3	0.2865
API5	-0.03275
FTHP1	0.4465
MOV10L1	1.37866666666667
TRIM6-TRIM34	-0.908666666666667
ADHFE1	-0.69475
FAM117A	-1.30725
DDI1	0.279
CDON	0.543833333333333
TRIM73	-0.544
IGKC	4.2175
MMP14	-0.2775
DYNC1LI1	-0.10975
C11orf66	-0.05525
TRBV3-1	-1.87125
FASTKD5	0.51925
BIVM	-0.93925
LHX4	-0.372
CXCL2	-1.0118
RAB2B	-0.983
IZUMO1	0.02175
MAP3K15	-1.677875
FAM19A2	-0.2585
ZC3H8	-0.9855
ZMAT1	-0.75825
SPINK5L3	-1.821
SLC10A6	0.678
APPL2	-0.387875
CARD10	-0.546166666666667
LOC402176	0.000250000000000004
EEF1D	0.6056
RAB6A	1.308
C12orf5	-0.061625
PAPOLG	1.395
MSRB2	1.142
BCR	1.20433333333333
PUS3	0.6425
TIAM2	0.78125
ZNF317	0.660166666666667
CHD2	-0.193642857142857
FZD5	-0.487090909090909
NUDT8	-0.58225
ZNF763	0.5265
PRC1	-0.832
ABCB9	2.90483333333333
SPATA3	0.284
TRAK2	-0.100375
STAB1	2.416875
LRRTM2	-0.0813333333333333
psiTPTE22	0.506
DBI	0.40525
SERPINA11	-3.41675
NAT5	0.08525
C20orf58	-1.86825
RPS6KA4	1.31316666666667
FLJ90650	-0.9375
TGFBRAP1	-0.20375
CHRDL2	2.131875
FAHD2A	1.95966666666667
CNTN1	-0.10475
BBS4	-1.8408
TMEM181	0.449
MINPP1	-0.3515
MPHOSPH6	-0.363666666666667
HOXC10	0.95
ITPKB	0.659875
CLPTM1L	0.188125
MEOX2	-1.52966666666667
ATP6V0C	0.48325
PRPF8	0.383666666666667
TMC5	0.73775
FKBP3	-2.071
PLEKHB2	0.64
OR4D6	0.477
ZNF544	-0.8716
D2HGDH	-0.163
RPL18A	0.2937
HEL308	-0.318
MPP6	0.07075
TCERG1	-1.922
KRT16	4.10516666666667
KLF17	-0.15925
KLF5	2.41325
CDR1	1.45125
VCX3A	-5.1735
FBLN2	2.228375
C14orf104	-0.37525
HBE1	-5.0534
OR4S2	1.337
C1orf108	-0.031
ROBO4	2.868
CPEB4	-0.644375
C11orf80	1.583
BCKDHA	0.0736666666666667
MYOC	0.25625
GIF	-0.0605
CKMT1A	1.716
RPL3	0.4945
THBS1	2.362625
APOO	-0.93675
ARMCX1	0.68225
HSZFP36	0.713
SNAPC5	-0.6075
EIF4ENIF1	0.948
ZNF433	1.316
TNFRSF21	0.058125
TMPRSS7	0.016
SPATA18	1.93911111111111
HPDL	-0.4425
MKL2	0.9727
TBX3	-0.530153846153846
C21orf93	0.0926666666666667
DAXX	0.09175
ELMO1	-0.245375
RGS13	0.4958
TAF11	0.3255
UNC13A	-2.243
LOC653314	2.2613
ORC3L	-0.31375
IMAA	-2.913
TARBP2	-0.577
CABIN1	-0.8738
TRIOBP	0.3593125
HIST1H2AC	-0.749875
RGS22	-3.53133333333333
NCOA1	1.17366666666667
IL25	0.2515
SNCG	-0.7535
GPR6	0.3225
AMDHD1	-0.296166666666667
CHEK2	-0.4445
C6orf142	1.8035
DRD4	0.48775
C14orf68	-0.422
GDF11	-0.78625
SEMG2	0.5945
CD247	-3.124
CDAN1	-0.04925
RBMX2	-0.375333333333333
TGS1	1.27425
OIT3	-0.12125
SYF2	-0.76675
MCM4	-0.043125
PKHD1L1	0.24675
CEP192	-0.948
IFT88	1.231
RPL9	-0.747071428571428
RAB32	0.438625
DDX43	-3.66925
P2RX2	0.5905
OR5D18	0.795
UBE1	-0.361083333333333
SLC24A1	-0.06475
ARHGAP5	-0.1105
CETP	-0.4385
KIAA1731	-0.989666666666667
SLC9A4	1.2765
PTPN6	0.49325
BAHD1	0.4895
GRIK3	-0.198
CACNB2	-1.1822
PDE10A	-1.14825
DGCR14	-0.134
PCDHB9	0.227166666666667
RHOQ	1.5415
MAP3K4	0.028
KTI12	0.448833333333333
RPL23AP13	-1.09075
GNG11	-2.3085
CLCN3	-0.3985
GPAM	-1.311375
VSTM2A	1.3365
SLAMF7	0.7095
INTS2	-1.6725
PPP2CA	-0.9492
LRP12	1.0862
SEC14L2	1.59911111111111
DKFZP586H2123	1.72175
MC3R	0.297
CIRH1A	-0.530666666666667
HIST1H2AB	-0.308333333333333
POLH	0.411375
MGC16703	-1.97616666666667
SNAPC2	0.162
FILIP1L	0.70075
RASGRP4	0.2125
LRRC1	2.144
GAS1	0.983
PRAC	-1.03275
DGKA	-0.193166666666667
NT5C3	-0.2725
PEG3	0.107166666666667
NADK	-0.85575
PRR17	-0.43675
LOC374569	0.81825
SGSH	-0.199666666666667
NLRP8	0.42
GALT	-0.827
MCF2	-0.5205
ZNF263	0.37375
TACSTD1	3.31583333333333
TYR	-6.6517
ATP6AP2	-0.10425
RNUXA	-1.13075
ABHD10	-0.0443
GDPD2	2.29225
SLC35C1	0.941
UBE2A	-0.216125
HERC5	-1.7205
FAM112B	-4.25366666666667
FBXL16	2.40225
DKFZP434A0131	-1.2685
ELA3A	-2.5685
RBM41	-1.6395
HAO2	-0.26525
RNH1	-0.0835714285714286
SHANK2	0.438166666666667
OSBP2	-2.085875
DAK	-0.241333333333333
C3orf58	1.29691666666667
TCL1B	-2.189
KBTBD2	0.60375
SUGT1L1	0.49575
UBE2E2	1.6875
MYL9	2.86675
CDC23	-1.3675
PBXIP1	0.8442
CXorf40B	0.0715
NBL1	0.66525
RTBDN	0.3815
RAB11FIP5	1.139625
TTTY13	-0.2645
SCOTIN	0.0679166666666667
SOHLH1	0.0706666666666667
CDKN1A	-0.241428571428571
NCK1	0.573
ZNF550	-1.7905
SAPS3	-0.0300833333333333
SPIN3	0.170166666666667
MAGEE2	0.91425
MIS12	-0.3395
OR8H2	0.296
KIAA0774	-1.63766666666667
UNC5D	-1.1315
CUL7	2.51433333333333
LIPC	-3.17433333333333
DIO1	0.6095
C20orf11	0.8119
CTRL	-0.6005
HS3ST2	2.7615
PAK4	0.863666666666667
CCRL1	2.41975
RNF10	-0.17775
ZNF567	1.295
ZNF660	-0.7915
TCEAL3	-1.2745
MAGOH	0.184166666666667
CENPB	0.093
C19orf7	-0.18375
LOC388965	-0.0825
ZCCHC13	1.443
JMJD1A	-0.0957
HIST1H4H	-1.341
TBRG1	-0.5071
GPC3	-5.857625
TAF1C	-0.739375
EBNA1BP2	-0.484666666666667
CIAPIN1	-0.45475
PDGFRA	-0.904833333333333
CSTB	2.359375
CENPI	-0.630333333333333
GTF2E2	-0.265
RPP21	-0.30075
CCNF	-0.252166666666667
KCNQ3	3.242
FAM79A	1.35125
SLC22A12	0.8045
NOVA1	-1.13916666666667
FZD3	0.9171
AKAP8	0.05475
SOCS5	1.567875
CFDP1	-0.6505
DLG5	0.82475
PGM5	-0.30975
C1orf144	-0.14225
HDAC10	-1.5855
RND2	0.513
C20orf199	-2.17025
RNMT	0.343125
SLURP1	3.107
ASTN1	-0.672
SH3BGR	2.841
MYCL1	0.48975
ZHX1	0.1465
CENPK	-3.7105
FOSB	-0.0885
LOC643406	1.224875
C2orf59	-0.0758750000000001
TMEM135	-0.6765
SLC27A2	-2.987
KRT33A	2.275
OVOL1	2.296625
PAMCI	0.0398333333333333
S100A7	-1.234
ZNF789	-2.2095
HARS2	-0.816
RPL23A	-0.514166666666667
TCF23	0.05625
UPF3B	-2.228875
C17orf78	-0.8735
HLA-DOB	1.79583333333333
C14orf142	-0.9975
TEKT5	-0.0608333333333333
DMWD	0.152
POLD1	-1.88516666666667
GSCL	0.0685
CALD1	0.3134
SCRT1	0.1515
AIG1	1.131
UNC84B	1.35025
ZNF404	-1.4995
TMED6	-3.471
KIAA1462	-0.0365
LRRC27	0.621333333333333
PYGO1	-0.582
PIGU	0.00450000000000001
ALAS2	-4.08466666666667
WRNIP1	1.030875
CNNM3	0.736
ZNF2	1.16125
ST3GAL5	-2.90933333333333
MRPL23	-0.43475
TSSK6	0.31725
PSMA6	-1.308
C16orf70	-0.11625
KIAA1602	0.279
ALMS1	0.3395
DCN	0.8335
TMEM132D	-0.65325
SUCLG2	0.169
ABHD14A	0.23225
DEXI	0.9105
AMPD2	-0.800833333333333
IFNAR2	-0.0223333333333333
CYB5A	0.0951
TLOC1	0.1162
NXF5	-0.2155
NRBF2	0.0245
KCTD3	0.0855
ITGAE	-1.13683333333333
SLC30A3	-2.18283333333333
ZRF1	-0.6205
IFRD2	-0.04825
XAB1	1.58075
PYCR2	-0.728166666666667
SERPINB3	-4.656
TMLHE	0.7219
GEFT	-1.046
ABCA5	-3.2595
EMR4	0.00716666666666662
TSFM	0.57
HIST3H2BB	-1.81575
ARHGEF19	0.15475
TSPAN17	0.322833333333333
ABCC8	-1.036
MAP1S	0.398166666666667
C22orf36	1.054
BNC2	-1.46007142857143
HIST1H4A	-0.135
NDUFS3	-1.195
WDR3	-0.907333333333333
XKR4	-0.50075
TTC33	-0.757714285714286
STMN2	3.86925
CPN2	-1.142
HSPC105	2.249875
PCOLCE2	0.4615
C3orf55	3.48
KLHDC9	0.592
TBC1D23	0.30425
ATXN2L	-1.15025
MAP2K3	0.710454545454545
SCAP	0.18475
ZNF486	-0.1385
C20orf96	-1.60775
NARS	1.0765
ADAMTSL1	-1.66428571428571
PRCC	0.9195
CCDC126	1.7595
ZNF675	-0.93225
CALCOCO1	-0.17375
ANKRD43	-1.80125
CWF19L2	0.463833333333333
ZBTB32	0.149166666666667
BRAF	0.62125
ODF4	0.65575
MGC14376	0.4895
HORMAD1	4.1865
AAK1	0.0763333333333333
PEBP1	0.76525
TNFSF5IP1	0.646
DKFZp564N2472	0.81525
RMND1	0.217875
IGKV1-5	4.358
COL1A2	1.05725
SERPINA5	-3.314875
AANAT	0.382
C19orf21	-1.09983333333333
GEMIN5	-0.88225
UBR4	-0.106
LTBP3	0.9385
AMHR2	-2.34466666666667
PROCR	-1
MYBBP1A	0.42125
C20orf39	0.336333333333333
ZNF697	-0.19275
PASK	-1.2798
ZNF776	-0.736833333333333
RFXDC2	-0.8015
KIAA0467	0.17525
C10orf96	-0.923
ZNF503	-1.22075
GULP1	-2.27375
KCNE4	-2.53416666666667
DKFZp434K191	-0.509375
LOC196913	-0.2085
BHLHB4	0.2335
CH25H	0.619
